t_rel_s,fx,fy,fz,tx,ty,tz
23.6026,-0.71266,4.10136,-0.54461,0.12298,0.07088,-0.09232
23.6125,-0.81618,3.94456,-0.34884,0.12407,0.08036,-0.09131
23.6225,-0.75062,3.82140,-0.28941,0.12876,0.07573,-0.09475
23.6325,-1.05994,3.94199,-0.39411,0.12422,0.08441,-0.09557
23.6427,-0.83619,3.69076,-0.41112,0.12193,0.08504,-0.09424
23.6526,-0.99282,4.09294,-0.30350,0.12884,0.08832,-0.09955
23.6625,-1.06018,3.91222,-0.21712,0.12434,0.07857,-0.09462
23.6725,-1.00536,3.52823,-0.18905,0.12420,0.08689,-0.09303
23.6826,-0.74395,4.07068,-0.11164,0.12721,0.08222,-0.09766
23.6925,-0.62273,3.83070,-0.21413,0.12910,0.08507,-0.09529
23.7025,-0.51991,3.93408,-0.18450,0.14051,0.08045,-0.09689
23.7126,-0.96658,3.61584,-0.12556,0.12385,0.09056,-0.09816
23.7230,-0.56853,3.82779,-0.17817,0.13043,0.07666,-0.09200
23.7326,-0.73919,3.78980,0.05138,0.13972,0.07683,-0.09944
23.7427,-0.69934,3.84783,-0.06251,0.13154,0.08485,-0.09655
23.7525,-0.60291,3.77938,0.05258,0.13315,0.09243,-0.09850
23.7626,-0.60783,3.56422,0.29376,0.13663,0.07693,-0.09570
23.7725,-0.67782,3.35595,0.79941,0.14865,0.08873,-0.09222
23.7825,-0.58839,3.54388,0.66455,0.14075,0.08360,-0.09510
23.7926,-0.46197,3.00599,1.06907,0.16483,0.09864,-0.10187
23.8025,-0.46591,3.47599,0.67641,0.15083,0.08196,-0.10113
23.8126,-0.54052,3.05216,0.78695,0.16162,0.10454,-0.09935
23.8227,-0.83360,3.31404,0.89533,0.14965,0.09600,-0.10050
23.8324,0.08324,2.24883,1.62163,0.17542,0.09660,-0.10282
23.8425,-0.55752,3.37102,1.10252,0.15586,0.09681,-0.10059
23.8524,-0.69720,3.27058,1.03858,0.15842,0.10052,-0.09913
23.8629,-0.85424,2.88653,1.46970,0.18006,0.07876,-0.09709
23.8724,-0.35749,2.88090,1.77881,0.15478,0.09735,-0.09895
23.8826,-1.37368,3.53957,1.54120,0.15145,0.07843,-0.09928
23.8925,-1.26111,3.29640,1.87901,0.16866,0.06834,-0.09670
23.9024,-1.07628,2.65988,1.80108,0.18438,0.07236,-0.10213
23.9122,-1.76702,3.09796,1.77228,0.16637,0.05559,-0.10106
23.9224,-2.29781,3.74196,1.90484,0.15088,0.05172,-0.11047
23.9323,-2.33043,3.72621,1.89599,0.14084,0.04262,-0.10128
23.9425,-1.47786,4.27989,1.44704,0.12961,0.05899,-0.09966
23.9523,-2.24824,3.89780,1.37304,0.14778,0.05412,-0.10717
23.9626,-3.11831,4.26226,0.90280,0.13797,0.00413,-0.10831
23.9725,-1.55601,3.77973,1.73156,0.14863,0.06435,-0.10385
23.9827,-2.05546,4.25351,1.67846,0.14077,0.04920,-0.11154
23.9923,-1.67155,4.09813,0.98180,0.15776,0.06257,-0.11426
24.0025,-1.37160,4.39596,0.16797,0.15611,0.08210,-0.11622
24.0123,-1.04765,2.66721,0.43270,0.20901,0.06080,-0.11574
24.0226,-0.94920,3.95837,-0.95297,0.16022,0.07833,-0.11382
24.0324,-0.73599,2.73287,-0.33831,0.19981,0.09332,-0.11672
24.0426,-0.10111,3.43016,-0.40879,0.16373,0.09562,-0.11987
24.0526,-0.85405,5.44088,-1.38258,0.11174,0.08153,-0.12059
24.0626,-0.89665,4.19750,-1.44716,0.14255,0.07959,-0.12111
24.0728,-0.38294,3.87342,-0.81479,0.15465,0.10426,-0.12323
24.0824,0.70144,2.95774,-0.83733,0.19653,0.12446,-0.11939
24.0925,-0.45830,3.30593,-0.87852,0.20251,0.09108,-0.12552
24.1026,-0.04219,4.17185,-1.08366,0.17710,0.11788,-0.12887
24.1127,-0.19062,4.36934,-1.08846,0.14524,0.10727,-0.12735
24.1225,-0.80765,5.13867,-1.29762,0.10554,0.08995,-0.12036
24.1325,-0.53424,4.43787,-0.88134,0.13874,0.10674,-0.12097
24.1431,-0.74899,5.38552,-1.25353,0.10800,0.09359,-0.12576
24.1527,-0.78869,4.69064,-1.43205,0.14547,0.09799,-0.13309
24.1628,-1.60482,4.66181,-1.39876,0.13730,0.06680,-0.12701
24.1725,-1.87639,4.06872,-1.01434,0.16711,0.09020,-0.12205
24.1824,-1.85339,3.78324,-1.37085,0.17793,0.06136,-0.12371
24.1925,-2.25763,2.77578,-0.53300,0.20174,0.05603,-0.12360
24.2028,-2.08898,4.23442,-0.81083,0.16558,0.06608,-0.12544
24.2125,-2.40877,3.67662,-1.10048,0.19806,0.05593,-0.12456
24.2224,-2.02989,3.88441,-1.28617,0.18906,0.05397,-0.12775
24.2324,-2.32149,3.42816,-0.47676,0.20373,0.04585,-0.11988
24.2427,-1.06496,5.05631,-0.88433,0.13232,0.07577,-0.11934
24.2526,-1.91923,6.47909,-0.83691,0.07983,0.05082,-0.12516
24.2625,-1.49780,5.52981,-0.66073,0.11884,0.07890,-0.11525
24.2725,-1.82663,6.06580,-0.50205,0.12183,0.04568,-0.12205
24.2825,-1.81534,4.73046,0.72343,0.17012,0.06341,-0.12162
24.2927,-2.25294,5.39599,0.60070,0.13380,0.04423,-0.12003
24.3026,-2.15363,5.52207,0.13428,0.13475,0.04220,-0.12423
24.3124,-2.40888,6.18706,0.34429,0.10433,0.05702,-0.11800
24.3225,-1.95489,5.22645,-0.35297,0.13901,0.05725,-0.11861
24.3327,-1.50235,5.54237,-0.73107,0.13942,0.06038,-0.12333
24.3426,-0.76842,5.35695,-1.05117,0.12296,0.09313,-0.11958
24.3525,-0.63260,5.42841,-1.08997,0.13017,0.11822,-0.12486
24.3627,-0.18639,5.01322,-1.12715,0.14857,0.12612,-0.11464
24.3724,0.09209,4.63005,-1.41487,0.15550,0.12673,-0.11498
24.3825,-0.58076,5.77157,-1.75934,0.09021,0.07920,-0.11548
24.3928,-0.98854,4.27626,-0.42025,0.16183,0.08807,-0.12302
24.4025,-1.08704,4.46533,-0.63640,0.15504,0.08167,-0.12506
24.4123,-1.67248,4.68873,-0.39016,0.16313,0.09223,-0.10806
24.4227,-1.62553,4.01631,-0.58118,0.18341,0.07151,-0.13169
24.4325,-2.32427,4.26804,-1.11527,0.16590,0.02497,-0.12094
24.4423,-0.21281,3.87409,-1.88763,0.17567,0.12292,-0.11635
24.4522,-0.97173,4.06415,-2.61693,0.16251,0.08260,-0.11744
24.4627,-1.20389,3.83723,-2.27074,0.18631,0.09065,-0.10873
24.4728,-1.50409,4.27688,-2.41772,0.15553,0.05588,-0.13013
24.4826,-2.13044,4.51254,-1.39745,0.17150,0.05115,-0.12462
24.4927,-2.61085,5.45458,-0.77129,0.13468,0.04512,-0.11395
24.5025,-1.78359,4.43179,0.13283,0.16623,0.06691,-0.11864
24.5124,-1.73619,4.90765,-0.21944,0.14697,0.04661,-0.11458
24.5226,-0.21927,4.06241,-1.02095,0.17786,0.09320,-0.11616
24.5325,-1.61551,4.45864,-1.60927,0.15792,0.06035,-0.12054
24.5427,0.03568,4.38803,-1.99453,0.16454,0.12645,-0.11582
24.5527,-0.11715,3.63922,-1.35683,0.19067,0.11626,-0.11978
24.5627,0.33362,3.07815,-0.42239,0.19870,0.13448,-0.11497
24.5725,1.31030,3.77848,-0.28754,0.19129,0.15934,-0.11462
24.5823,1.60998,3.18428,-0.07961,0.20007,0.16096,-0.11965
24.5925,0.85873,3.67177,-0.66268,0.17900,0.13042,-0.12076
24.6028,1.36839,3.31239,-0.45627,0.17811,0.15513,-0.10728
24.6126,0.96726,2.39774,-0.38833,0.22156,0.13446,-0.11771
24.6224,0.22305,3.63280,-0.81239,0.18663,0.12473,-0.11618
24.6324,-0.87454,3.89717,-0.73903,0.18229,0.06406,-0.11930
24.6426,-0.87448,3.88904,-0.71887,0.18176,0.06769,-0.11901
24.6525,-0.98589,4.12025,-0.25187,0.17301,0.06079,-0.11674
24.6625,-1.11493,4.89188,-0.31042,0.15634,0.07650,-0.11566
24.6728,-1.75153,5.03622,-0.06998,0.15720,0.06888,-0.11971
24.6829,-2.19297,4.40421,0.90203,0.16814,0.03106,-0.13173
24.6925,-2.54469,6.30005,0.97615,0.11392,0.03758,-0.11812
24.7025,-1.98454,5.26600,0.59605,0.14590,0.04924,-0.12494
24.7127,-2.74549,5.33246,0.28376,0.14422,0.03558,-0.12805
24.7228,-1.28697,4.44227,0.18435,0.16253,0.06938,-0.12384
24.7326,-2.16817,5.52828,-0.47064,0.12315,0.05492,-0.11811
24.7426,0.08383,3.78426,-0.76777,0.20437,0.12033,-0.12692
24.7525,-1.39913,4.48098,-1.20962,0.16966,0.06808,-0.13175
24.7626,-0.52852,3.68085,-0.62330,0.18721,0.08404,-0.12097
24.7724,-1.18019,3.55628,-0.32901,0.19717,0.09426,-0.11116
24.7826,-2.10336,2.63699,-0.04100,0.22731,0.01496,-0.13199
24.7923,-0.80693,3.91399,-0.25304,0.17338,0.08442,-0.12972
24.8023,-0.36551,3.46292,-0.71296,0.19054,0.10226,-0.11794
24.8125,-2.15550,2.73491,-0.81149,0.20070,0.02325,-0.13272
24.8227,-0.54192,2.99354,-1.24001,0.19164,0.08051,-0.13671
24.8324,-0.97977,3.63181,-1.76861,0.19114,0.07775,-0.12223
24.8426,0.77582,2.74272,-1.09437,0.19656,0.12089,-0.12385
24.8523,0.67449,3.55891,-0.80433,0.20433,0.11161,-0.11730
24.8625,-0.34815,3.01555,-0.95400,0.20426,0.07374,-0.12834
24.8725,-0.85521,3.15159,-0.70619,0.20615,0.09945,-0.11742
24.8826,-1.72009,3.64707,-0.63854,0.19914,0.06243,-0.13161
24.8924,-0.33289,3.97216,-0.17485,0.16932,0.10829,-0.13290
24.9027,0.27590,3.82637,0.22464,0.20579,0.12319,-0.11890
24.9124,-1.37098,3.72475,0.29136,0.20242,0.05622,-0.11869
24.9225,-0.67402,3.91602,-0.30064,0.17803,0.09204,-0.13260
24.9323,-0.49319,3.78426,-0.23989,0.17935,0.09617,-0.12696
24.9425,0.53689,3.52329,0.05577,0.18506,0.13248,-0.11255
24.9525,0.05956,3.65631,0.35293,0.17056,0.11880,-0.11648
24.9627,-0.28395,2.63384,0.69424,0.20180,0.08613,-0.12100
24.9729,-0.62296,3.52646,0.01282,0.17066,0.08943,-0.10562
24.9825,-0.80447,3.18676,-0.27235,0.15935,0.05069,-0.11684
24.9926,0.13406,3.59370,0.20070,0.14738,0.10178,-0.12439
25.0029,0.44832,2.86228,0.79380,0.17674,0.10378,-0.11896
25.0125,-1.58687,3.18725,0.98986,0.17576,0.05687,-0.12114
25.0223,-0.08206,3.49465,0.26956,0.15318,0.08528,-0.11184
25.0327,-0.70533,4.00418,0.25848,0.15575,0.07360,-0.11501
25.0424,0.56295,3.44890,0.42535,0.18111,0.11738,-0.10597
25.0527,-0.30677,3.99531,0.99325,0.16710,0.10869,-0.11395
25.0624,-0.62268,3.05299,0.81074,0.17743,0.07663,-0.11723
25.0723,-0.74708,4.31608,0.05701,0.14676,0.09793,-0.12741
25.0824,-1.21220,3.80930,0.04431,0.16866,0.06463,-0.11750
25.0923,-0.13247,4.22682,0.22732,0.15012,0.08196,-0.12413
25.1024,0.45940,3.31452,1.18678,0.16504,0.08790,-0.12894
25.1127,-1.64778,3.23445,0.86893,0.18921,0.04222,-0.11426
25.1226,-0.17713,3.80988,-0.16778,0.15688,0.11024,-0.11015
25.1326,-1.06593,4.09806,-0.07441,0.15500,0.05988,-0.12753
25.1428,0.32026,3.38294,0.31196,0.17245,0.10740,-0.11718
25.1525,0.01674,3.87729,0.28166,0.15769,0.11223,-0.11178
25.1628,-1.03084,3.29878,0.44332,0.18287,0.08014,-0.11931
25.1725,-0.74515,3.89763,-0.44755,0.14596,0.08628,-0.11356
25.1825,-1.41887,3.86744,-0.61170,0.16032,0.05324,-0.13353
25.1926,-0.34179,4.59722,-0.11825,0.13696,0.09668,-0.11543
25.2026,-0.29687,3.46576,0.79402,0.16827,0.10289,-0.11892
25.2126,-1.59209,4.02027,0.42935,0.15050,0.02767,-0.12576
25.2227,0.10396,3.92164,-0.58273,0.15899,0.10769,-0.12143
25.2323,-1.53145,4.51550,-0.44878,0.15072,0.08850,-0.12085
25.2426,0.35203,3.75860,-0.05114,0.17065,0.10479,-0.10958
25.2526,0.57304,3.51697,0.13091,0.17370,0.15606,-0.12602
25.2626,0.03405,2.84958,0.31845,0.19434,0.10724,-0.11804
25.2723,0.80967,3.14553,-0.51330,0.17873,0.14506,-0.11487
25.2824,0.99169,3.87193,-0.77566,0.15899,0.13533,-0.11628
25.2923,0.85293,3.37736,-0.10090,0.16819,0.15408,-0.12266
25.3025,1.52199,3.22187,0.49304,0.18575,0.16334,-0.11262
25.3124,1.62712,2.58014,0.26293,0.19438,0.15027,-0.11284
25.3226,1.26232,2.99883,-0.27956,0.18596,0.14563,-0.11204
25.3325,0.96096,3.25507,-0.37511,0.17273,0.12454,-0.10900
25.3428,1.12039,3.34525,-0.18767,0.16707,0.12514,-0.11193
25.3524,0.59723,2.84707,0.34064,0.18181,0.12198,-0.11341
25.3626,0.55141,3.09849,0.44199,0.18100,0.10870,-0.10669
25.3725,-0.05510,3.03816,0.34232,0.17707,0.10513,-0.10938
25.3825,0.59442,3.06766,-0.22274,0.17073,0.11020,-0.11610
25.3924,0.50278,3.28260,0.04126,0.16644,0.12073,-0.11590
25.4026,0.20006,3.07441,0.32243,0.17778,0.11456,-0.10667
25.4125,0.17914,2.81209,0.63474,0.19495,0.09696,-0.10674
25.4224,-0.08999,3.03961,0.20090,0.18364,0.10237,-0.11033
25.4326,-0.19368,2.98038,0.62577,0.16838,0.07536,-0.10978
25.4428,-0.07575,3.15636,0.39266,0.16753,0.08130,-0.10578
25.4526,-0.01504,3.27341,0.70454,0.18676,0.09732,-0.10480
25.4625,-0.12097,2.43512,0.94147,0.20360,0.08322,-0.10698
25.4726,-0.83645,1.61046,1.24987,0.22968,0.06543,-0.11277
25.4827,-1.34634,1.77071,0.91505,0.21924,0.03230,-0.11194
25.4925,-1.79897,1.58669,0.56309,0.22281,0.01723,-0.11091
25.5026,-1.58167,1.77146,-0.25636,0.21118,0.03159,-0.11266
25.5125,-2.41200,0.95286,0.94899,0.25851,-0.00951,-0.11197
25.5225,-2.46210,2.18580,-0.01598,0.21753,0.00727,-0.11879
25.5324,-2.80141,1.76574,0.23539,0.23367,0.00211,-0.11144
25.5425,-2.98612,2.60869,0.11656,0.19411,-0.01081,-0.11282
25.5525,-2.87956,2.22803,0.58500,0.22274,0.00468,-0.10832
25.5625,-3.33177,2.92972,-0.18380,0.20287,-0.02282,-0.12170
25.5725,-2.61279,2.09346,-0.00506,0.23585,0.03461,-0.10183
25.5825,-3.69487,2.35864,-0.62050,0.20758,-0.04171,-0.12369
25.5928,-2.14031,3.37432,-0.53592,0.18571,0.01928,-0.11220
25.6025,-1.00974,3.24186,-0.19151,0.18518,0.05394,-0.11065
25.6125,-2.57779,4.43751,0.65516,0.14941,-0.02112,-0.11366
25.6226,-0.53234,5.62704,0.03756,0.12311,0.06909,-0.11604
25.6324,-1.11921,5.09301,-0.07095,0.12742,0.06460,-0.10784
25.6428,-0.04448,5.80896,-0.10006,0.11684,0.09041,-0.10978
25.6525,1.80702,5.07716,-0.00064,0.13896,0.16584,-0.10575
25.6627,1.15565,5.14077,-0.33332,0.13671,0.14291,-0.10091
25.6726,2.30864,5.11883,-0.68929,0.14633,0.17117,-0.09211
25.6826,1.97137,4.99707,-0.22939,0.14439,0.17820,-0.09800
25.6925,1.38860,5.26855,-1.05387,0.11900,0.15273,-0.08838
25.7026,2.15374,5.14935,-1.02842,0.10014,0.20124,-0.04979
25.7126,2.14495,5.49933,-1.32216,0.11692,0.17307,-0.02775
25.7229,2.02650,4.41974,-1.49780,0.14646,0.18541,0.00766
25.7325,1.78935,4.77158,-1.66656,0.14306,0.16372,0.03992
25.7426,0.98042,4.41529,-1.30962,0.14794,0.14717,0.06766
25.7527,-0.08058,4.81575,-0.75932,0.12381,0.11666,0.08887
25.7625,0.19387,4.15966,-0.89752,0.15000,0.13165,0.10014
25.7725,-0.66491,4.14586,-1.08883,0.16000,0.11152,0.09785
25.7826,-0.92950,4.18262,-1.47315,0.15304,0.09628,0.09195
25.7925,-0.81959,3.92581,-1.76502,0.15088,0.10739,0.09821
25.8027,-1.00868,5.37541,-2.48770,0.10188,0.09755,0.09583
25.8126,-0.16887,3.36597,-1.32687,0.17992,0.10655,0.09291
25.8227,-0.70456,3.07473,-0.68475,0.18334,0.09849,0.08662
25.8323,-0.40517,4.12710,-1.52955,0.14700,0.09734,0.08874
25.8426,-1.09072,3.76217,-0.88052,0.15368,0.07951,0.08503
25.8524,-0.76440,3.74410,-0.74758,0.15570,0.08212,0.08212
25.8624,-1.36107,3.66052,-0.65304,0.16661,0.08191,0.07552
25.8726,-1.00926,3.35585,-0.63901,0.17978,0.08487,0.07181
25.8826,-1.06120,3.61120,-0.74594,0.17638,0.08484,0.05236
25.8925,-1.57009,3.78836,-0.93377,0.16196,0.06324,0.03247
25.9025,-0.91893,3.81165,-0.58479,0.16889,0.09231,0.01193
25.9125,-1.53039,4.45515,-0.43836,0.14377,0.08622,-0.01477
25.9225,-1.35015,4.29111,0.13708,0.15732,0.06823,-0.05660
25.9327,-1.46864,4.03245,0.17655,0.16734,0.07244,-0.08806
25.9424,-0.95874,3.73113,0.09506,0.18538,0.05989,-0.09997
25.9524,-1.61899,4.83539,0.13845,0.12605,0.06869,-0.09832
25.9628,-1.30451,4.58344,0.34467,0.15700,0.06988,-0.10029
25.9724,-1.36926,3.55413,0.26427,0.20322,0.06802,-0.09381
25.9824,-1.21471,3.57572,0.44286,0.18986,0.07524,-0.09810
25.9923,-1.46259,4.24419,0.36751,0.16116,0.05730,-0.09840
26.0028,-1.74402,4.77139,0.58059,0.14195,0.06585,-0.09796
26.0127,-1.55877,4.61049,0.49267,0.14102,0.07308,-0.09331
26.0225,-1.88660,4.21917,0.51179,0.16677,0.05933,-0.09013
26.0324,-1.78321,3.88062,-0.04992,0.18053,0.05932,-0.09085
26.0425,-1.41652,3.25205,-0.12915,0.18223,0.06691,-0.09480
26.0524,-1.37302,4.27758,-0.09820,0.15784,0.07742,-0.09100
26.0627,-1.22652,3.99421,-0.05646,0.15853,0.07820,-0.09483
26.0724,-1.85367,3.72614,-0.05852,0.17600,0.05903,-0.08629
26.0824,-1.36886,3.16141,-0.48234,0.18855,0.06390,-0.09867
26.0926,-1.67980,4.09267,-0.37286,0.15778,0.05443,-0.09412
26.1025,-1.99626,4.00952,-0.00410,0.16446,0.03792,-0.09275
26.1126,-1.66518,4.40970,-0.01401,0.14711,0.06891,-0.09411
26.1230,-1.25783,3.64822,0.24077,0.17757,0.06668,-0.09545
26.1323,-1.83017,3.77689,0.20536,0.16573,0.06215,-0.08607
26.1429,-0.57228,3.15428,0.56691,0.18646,0.08994,-0.09520
26.1526,-1.34174,4.27049,0.70771,0.15664,0.08021,-0.09308
26.1627,-1.08755,4.12772,1.09994,0.15578,0.08750,-0.08762
26.1723,-0.45564,3.14895,1.00550,0.19181,0.09699,-0.09170
26.1825,-1.50040,3.77494,0.78506,0.17234,0.07513,-0.08461
26.1924,-1.11735,4.34375,0.51938,0.14370,0.07885,-0.08706
26.2025,-1.25233,4.59590,0.48970,0.14552,0.06931,-0.08743
26.2124,-1.69662,3.87029,0.42999,0.16274,0.06360,-0.08503
26.2228,-0.66304,3.38449,0.09078,0.18206,0.09219,-0.08637
26.2325,-0.64068,3.82328,-0.19096,0.16175,0.09801,-0.07931
26.2426,-0.08452,4.01162,-0.32676,0.16029,0.10911,-0.07468
26.2526,0.46541,3.61305,-0.46817,0.15264,0.12941,-0.07360
26.2628,0.35704,3.05648,-0.41867,0.18676,0.13970,-0.05844
26.2725,-0.47917,3.46174,-0.70419,0.16768,0.12140,-0.05809
26.2830,0.11100,3.05141,-0.70750,0.18405,0.12453,-0.05503
26.2927,-0.48586,3.93979,-0.46947,0.15586,0.10283,-0.05422
26.3028,-0.68776,3.97414,-0.05672,0.16125,0.10478,-0.05321
26.3126,-0.56571,3.74523,0.29343,0.16568,0.09194,-0.04662
26.3225,-0.49044,3.45493,0.37722,0.16961,0.08909,-0.05033
26.3326,-1.10860,4.13858,0.38993,0.14488,0.08691,-0.04927
26.3426,-0.16681,3.91384,0.00231,0.15189,0.10284,-0.05531
26.3525,-0.17306,4.04184,0.30193,0.14770,0.10761,-0.05343
26.3626,-0.46240,3.43817,0.41988,0.16675,0.10527,-0.05558
26.3727,-0.72005,3.87302,0.04100,0.16271,0.09901,-0.05293
26.3826,-0.13581,3.82788,-0.08502,0.16174,0.08496,-0.06132
26.3924,-1.13893,4.42189,-0.14979,0.13977,0.07312,-0.05934
26.4025,-0.37415,3.99746,-0.39392,0.15765,0.08811,-0.06658
26.4124,-1.15583,3.74956,-0.16628,0.15909,0.06487,-0.07128
26.4226,-0.69419,3.46611,-0.43876,0.18162,0.09699,-0.08102
26.4326,-1.36564,3.62129,-0.94189,0.16136,0.08159,-0.08612
26.4426,-0.47732,3.82879,-1.08660,0.16033,0.09327,-0.09312
26.4527,-0.01656,3.58575,-1.06755,0.18104,0.10078,-0.08675
26.4625,-0.10825,3.67527,-0.85513,0.16075,0.10107,-0.08987
26.4726,0.23975,3.36901,-0.68269,0.17761,0.13090,-0.08749
26.4828,0.43092,3.35186,-0.62145,0.16681,0.13202,-0.08413
26.4924,0.01771,4.70752,-0.70241,0.13175,0.11593,-0.09225
26.5025,0.12007,3.90274,-0.17666,0.15821,0.12872,-0.08440
26.5126,-0.16005,4.26643,-0.10267,0.14693,0.11364,-0.08967
26.5227,0.13536,3.94553,0.04635,0.16060,0.12939,-0.09222
26.5324,0.19646,4.11257,0.24041,0.16200,0.12850,-0.08326
26.5427,-0.45651,4.20411,0.20094,0.14368,0.11658,-0.09178
26.5525,-0.03326,4.01913,-0.19036,0.14644,0.12305,-0.08771
26.5624,0.12445,3.85561,-0.09652,0.15672,0.11752,-0.08922
26.5726,-0.24969,3.94041,-0.13561,0.15846,0.12845,-0.08814
26.5825,0.06849,3.71876,0.08250,0.16117,0.12539,-0.08838
26.5924,-0.00461,3.97724,-0.04044,0.14810,0.12461,-0.08646
26.6029,-0.04610,4.33935,0.07104,0.13569,0.12984,-0.08636
26.6125,-0.32391,3.65944,0.17247,0.15691,0.11686,-0.08827
26.6225,-0.03558,3.49738,0.64463,0.16805,0.11353,-0.08388
26.6328,-0.53730,4.01003,0.25650,0.15142,0.12227,-0.08997
26.6430,-0.37639,4.18021,-0.12286,0.14019,0.11090,-0.08894
26.6526,-0.62346,3.77903,0.30634,0.15116,0.11086,-0.09133
26.6626,-0.52150,3.44707,0.31397,0.15912,0.10458,-0.08867
26.6725,-0.14995,3.57448,0.06775,0.15930,0.09451,-0.07940
26.6827,-0.45796,3.65221,-0.03977,0.15504,0.10969,-0.08865
26.6924,-0.69765,3.80507,-0.02798,0.14889,0.08854,-0.08769
26.7026,-0.68033,3.91352,0.07541,0.14728,0.09089,-0.09051
26.7125,-0.74133,3.28225,0.42935,0.16213,0.09555,-0.08645
26.7226,-1.07524,3.69833,0.65907,0.15444,0.09531,-0.09191
26.7324,-0.90096,3.75544,0.25162,0.15873,0.09575,-0.08790
26.7425,-0.99047,3.13494,0.52510,0.16231,0.09781,-0.09049
26.7525,-0.83311,3.46479,0.49430,0.15776,0.08390,-0.09133
26.7628,-0.80317,3.32311,0.66972,0.16556,0.09253,-0.09357
26.7724,-0.50813,3.50784,0.63898,0.16556,0.09399,-0.08682
26.7824,-0.87805,3.45270,0.71301,0.15173,0.10099,-0.08779
26.7924,-1.17463,3.60926,0.83145,0.14816,0.09482,-0.08864
26.8026,-0.66502,3.96778,0.95879,0.15895,0.09267,-0.08390
26.8128,-0.75755,3.41170,1.05362,0.15778,0.08608,-0.08989
26.8223,-0.93559,3.82754,1.02817,0.14774,0.10058,-0.08609
26.8324,-0.86127,3.41671,0.74224,0.15681,0.09749,-0.08558
26.8432,-0.83325,3.73334,0.79685,0.15579,0.09664,-0.09256
26.8525,-0.94551,3.81405,0.60879,0.15064,0.08784,-0.08865
26.8625,-0.99741,3.53883,0.56830,0.14778,0.10201,-0.08663
26.8725,-0.57509,3.70349,0.48133,0.15184,0.09544,-0.08810
26.8828,-0.99676,3.49376,0.64045,0.15400,0.10471,-0.08632
26.8924,-1.03638,3.56806,0.47331,0.14349,0.10182,-0.08769
26.9024,-0.63614,3.68712,0.38721,0.15428,0.08760,-0.09155
26.9127,-0.70233,3.70080,0.39555,0.15554,0.08896,-0.08674
26.9227,-0.77498,3.87882,0.30478,0.14785,0.09151,-0.08367
26.9325,-0.74520,3.75688,0.23189,0.14633,0.09440,-0.08501
26.9425,-0.69479,3.80058,0.55811,0.14057,0.09583,-0.08102
26.9529,-0.82912,3.59265,0.24934,0.15106,0.09298,-0.07336
26.9624,-0.80235,3.76290,0.04557,0.14588,0.09419,-0.06599
26.9726,-1.03331,3.40617,0.09090,0.15127,0.09671,-0.06144
26.9826,-1.16044,3.57402,-0.17746,0.14811,0.09692,-0.05142
26.9923,-0.92004,3.60464,-0.53706,0.13283,0.09681,-0.04680
27.0028,-0.74029,3.39116,-0.57605,0.13931,0.09644,-0.04054
27.0124,-0.90016,3.11579,-0.78625,0.14793,0.09837,-0.03641
27.0228,-0.88544,3.17491,-0.58740,0.14803,0.09791,-0.02475
27.0324,-0.73664,3.31397,-1.30168,0.14757,0.09539,-0.02864
27.0426,-1.08341,3.62687,-1.26602,0.14423,0.08094,-0.02683
27.0525,-0.81664,3.13334,-1.65536,0.15962,0.09277,-0.01995
27.0626,-0.87080,3.24821,-1.74016,0.15956,0.08909,-0.02806
27.0725,-1.22214,3.17524,-2.38392,0.16021,0.08502,-0.03215
27.0827,-0.94557,2.92845,-2.55238,0.15361,0.07953,-0.02950
27.0925,-0.44560,3.40618,-2.28682,0.12932,0.09465,-0.02836
27.1025,-1.03585,3.36318,-1.59697,0.13412,0.08072,-0.02803
27.1128,-0.73892,3.38002,-1.21400,0.14259,0.09871,-0.03025
27.1225,-1.19919,3.57718,-0.55136,0.15706,0.09281,-0.02813
27.1327,-0.77444,3.50398,-0.51153,0.13926,0.09669,-0.02864
27.1427,-0.93663,4.05319,-0.42697,0.11846,0.07924,-0.03675
27.1529,-0.49575,3.68717,0.14576,0.14813,0.10204,-0.03699
27.1627,-0.94502,3.83391,0.60210,0.12743,0.09783,-0.03533
27.1726,-0.60560,4.45858,1.16792,0.13227,0.08862,-0.04089
27.1826,-1.02590,4.10549,1.69051,0.14026,0.09956,-0.03754
27.1925,-1.05106,4.63583,1.40776,0.12193,0.09496,-0.04604
27.2026,-0.92295,4.63658,1.43693,0.11566,0.09849,-0.04866
27.2125,-0.99136,4.35644,1.17187,0.12650,0.08492,-0.04954
27.2228,-1.10405,4.21268,0.85430,0.12429,0.07905,-0.04923
27.2326,-0.91635,4.24689,0.82243,0.12535,0.08914,-0.05756
27.2424,-0.73305,4.02403,0.88124,0.13825,0.08913,-0.05718
27.2524,-0.71931,3.89486,1.25070,0.13835,0.08528,-0.06119
27.2625,-0.71175,3.90548,0.93228,0.14018,0.09366,-0.06864
27.2727,-0.68634,3.94006,0.60351,0.13650,0.09537,-0.06365
27.2825,-0.64501,3.56719,0.68113,0.14740,0.09267,-0.07077
27.2925,-0.91400,3.95474,0.34697,0.14428,0.09119,-0.07550
27.3025,-0.86079,3.83691,0.18122,0.14031,0.09963,-0.07573
27.3125,-1.07952,3.81424,0.08552,0.13163,0.09974,-0.07678
27.3226,-0.89386,4.03734,0.12777,0.12572,0.08360,-0.08033
27.3324,-1.52096,4.20242,0.31298,0.12070,0.07254,-0.07711
