t_rel_s,x,y,z,qx,qy,qz,qw
10.9827,0.198751,0.412432,0.362774,0.101694,0.994629,-0.012306,0.014853
10.9926,0.198409,0.412101,0.363949,0.101806,0.994614,-0.012425,0.014942
11.0026,0.198009,0.411738,0.365044,0.101939,0.994599,-0.012535,0.014951
11.0125,0.197584,0.411367,0.366169,0.102047,0.994587,-0.012546,0.015050
11.0225,0.197119,0.410949,0.367227,0.102177,0.994571,-0.012566,0.015161
11.0325,0.196638,0.410523,0.368257,0.102311,0.994556,-0.012526,0.015267
11.0426,0.196112,0.410055,0.369326,0.102460,0.994540,-0.012422,0.015436
11.0528,0.195558,0.409580,0.370354,0.102575,0.994527,-0.012273,0.015629
11.0625,0.194960,0.409083,0.371393,0.102671,0.994516,-0.012045,0.015851
11.0722,0.194345,0.408540,0.372457,0.102791,0.994503,-0.011732,0.016124
11.0827,0.193674,0.407977,0.373522,0.102869,0.994494,-0.011376,0.016427
11.0926,0.192978,0.407369,0.374608,0.102974,0.994482,-0.010957,0.016782
11.1027,0.192216,0.406717,0.375791,0.103039,0.994474,-0.010417,0.017210
11.1125,0.191448,0.406056,0.376987,0.103104,0.994465,-0.009833,0.017668
11.1224,0.190642,0.405356,0.378250,0.103138,0.994458,-0.009150,0.018204
11.1324,0.189805,0.404647,0.379563,0.103154,0.994453,-0.008386,0.018787
11.1425,0.188955,0.403902,0.380913,0.103198,0.994443,-0.007584,0.019379
11.1526,0.188096,0.403152,0.382253,0.103220,0.994435,-0.006761,0.019995
11.1626,0.187208,0.402379,0.383658,0.103225,0.994426,-0.005840,0.020670
11.1725,0.186288,0.401591,0.385109,0.103223,0.994417,-0.004888,0.021347
11.1829,0.185360,0.400779,0.386555,0.103216,0.994406,-0.003961,0.022067
11.1925,0.184365,0.399984,0.388036,0.103145,0.994401,-0.002956,0.022783
11.2024,0.183304,0.399191,0.389546,0.103032,0.994399,-0.001975,0.023494
11.2125,0.182178,0.398419,0.391019,0.102913,0.994397,-0.001044,0.024131
11.2226,0.181012,0.397664,0.392472,0.102723,0.994401,-0.000183,0.024792
11.2326,0.179673,0.396960,0.393871,0.102389,0.994422,0.000627,0.025337
11.2427,0.178288,0.396286,0.395242,0.102034,0.994444,0.001343,0.025853
11.2527,0.176767,0.395661,0.396575,0.101542,0.994481,0.002043,0.026330
11.2626,0.175169,0.395112,0.397890,0.100992,0.994523,0.002727,0.026762
11.2725,0.173420,0.394631,0.399134,0.100271,0.994584,0.003316,0.027154
11.2823,0.171566,0.394244,0.400311,0.099423,0.994659,0.003836,0.027469
11.2927,0.169586,0.393950,0.401402,0.098430,0.994750,0.004275,0.027684
11.3027,0.167460,0.393731,0.402385,0.097286,0.994855,0.004573,0.027877
11.3126,0.165174,0.393572,0.403320,0.096025,0.994975,0.004834,0.027950
11.3224,0.162802,0.393474,0.404218,0.094663,0.995101,0.005105,0.028066
11.3325,0.160387,0.393391,0.405115,0.093308,0.995224,0.005378,0.028172
11.3424,0.157964,0.393310,0.406003,0.091986,0.995343,0.005660,0.028279
11.3524,0.155522,0.393260,0.406839,0.090654,0.995460,0.005924,0.028389
11.3626,0.153027,0.393210,0.407677,0.089304,0.995578,0.006198,0.028482
11.3726,0.150546,0.393188,0.408444,0.087976,0.995693,0.006423,0.028545
11.3828,0.148109,0.393138,0.409151,0.086759,0.995798,0.006603,0.028569
11.3926,0.145742,0.393060,0.409814,0.085636,0.995894,0.006751,0.028579
11.4024,0.143466,0.392915,0.410522,0.084695,0.995971,0.006946,0.028639
11.4126,0.141259,0.392699,0.411197,0.083906,0.996036,0.007114,0.028672
11.4225,0.139149,0.392423,0.411849,0.083248,0.996089,0.007239,0.028716
11.4328,0.137067,0.392112,0.412479,0.082620,0.996140,0.007332,0.028725
11.4428,0.135072,0.391739,0.413074,0.082112,0.996183,0.007385,0.028684
11.4525,0.133136,0.391312,0.413663,0.081657,0.996220,0.007411,0.028680
11.4626,0.131283,0.390841,0.414228,0.081310,0.996250,0.007444,0.028632
11.4727,0.129503,0.390333,0.414778,0.081050,0.996273,0.007459,0.028546
11.4825,0.127823,0.389775,0.415275,0.080894,0.996289,0.007395,0.028453
11.4926,0.126218,0.389177,0.415768,0.080853,0.996296,0.007318,0.028354
11.5027,0.124658,0.388529,0.416192,0.080874,0.996300,0.007142,0.028196
11.5125,0.123140,0.387867,0.416592,0.080969,0.996299,0.006917,0.028021
11.5227,0.121640,0.387177,0.416965,0.081106,0.996295,0.006688,0.027824
11.5324,0.120111,0.386443,0.417361,0.081256,0.996289,0.006459,0.027623
11.5426,0.118544,0.385686,0.417699,0.081408,0.996286,0.006144,0.027358
11.5525,0.116937,0.384919,0.418072,0.081529,0.996285,0.005881,0.027096
11.5626,0.115292,0.384127,0.418441,0.081651,0.996284,0.005630,0.026841
11.5724,0.113611,0.383337,0.418771,0.081719,0.996287,0.005341,0.026565
11.5824,0.111874,0.382568,0.419024,0.081700,0.996300,0.004994,0.026205
11.5927,0.110097,0.381798,0.419296,0.081651,0.996314,0.004667,0.025894
11.6026,0.108258,0.381064,0.419467,0.081494,0.996338,0.004286,0.025525
11.6125,0.106391,0.380350,0.419594,0.081322,0.996364,0.003881,0.025101
11.6226,0.104492,0.379644,0.419704,0.081093,0.996394,0.003504,0.024726
11.6326,0.102552,0.378975,0.419826,0.080829,0.996425,0.003235,0.024357
11.6426,0.100619,0.378344,0.419937,0.080540,0.996457,0.002992,0.024021
11.6526,0.098658,0.377743,0.420029,0.080160,0.996497,0.002776,0.023689
11.6628,0.096702,0.377207,0.420158,0.079755,0.996536,0.002679,0.023410
11.6725,0.094698,0.376716,0.420223,0.079202,0.996587,0.002540,0.023132
11.6825,0.092696,0.376285,0.420281,0.078609,0.996640,0.002469,0.022852
11.6925,0.090687,0.375905,0.420354,0.077917,0.996700,0.002463,0.022636
11.7026,0.088657,0.375571,0.420424,0.077189,0.996761,0.002514,0.022433
11.7126,0.086642,0.375279,0.420552,0.076419,0.996823,0.002668,0.022282
11.7226,0.084635,0.375017,0.420672,0.075689,0.996881,0.002841,0.022154
11.7327,0.082614,0.374788,0.420816,0.074896,0.996942,0.003025,0.022096
11.7424,0.080539,0.374614,0.420983,0.074036,0.997007,0.003288,0.022010
11.7528,0.078447,0.374468,0.421147,0.073121,0.997075,0.003537,0.021980
11.7629,0.076346,0.374360,0.421324,0.072190,0.997143,0.003798,0.021927
11.7726,0.074255,0.374281,0.421539,0.071256,0.997209,0.004065,0.021896
11.7827,0.072194,0.374238,0.421717,0.070316,0.997277,0.004303,0.021820
11.7926,0.070168,0.374205,0.421936,0.069433,0.997338,0.004536,0.021824
11.8025,0.068118,0.374198,0.422147,0.068491,0.997403,0.004695,0.021780
11.8124,0.066053,0.374251,0.422331,0.067554,0.997469,0.004800,0.021668
11.8226,0.064006,0.374315,0.422498,0.066671,0.997531,0.004834,0.021544
11.8324,0.061956,0.374394,0.422649,0.065801,0.997592,0.004805,0.021406
11.8427,0.059952,0.374509,0.422818,0.065070,0.997644,0.004749,0.021219
11.8525,0.058040,0.374609,0.422994,0.064460,0.997688,0.004678,0.021021
11.8628,0.056177,0.374704,0.423115,0.063971,0.997724,0.004489,0.020829
11.8725,0.054290,0.374824,0.423217,0.063514,0.997760,0.004235,0.020550
11.8826,0.052382,0.374963,0.423280,0.063102,0.997795,0.003908,0.020206
11.8928,0.050472,0.375136,0.423311,0.062732,0.997827,0.003504,0.019842
11.9025,0.048513,0.375329,0.423354,0.062369,0.997860,0.003082,0.019418
11.9125,0.046549,0.375552,0.423377,0.062153,0.997884,0.002635,0.018889
11.9226,0.044566,0.375790,0.423438,0.061997,0.997905,0.002206,0.018374
11.9328,0.042512,0.376050,0.423526,0.061920,0.997921,0.001796,0.017804
11.9424,0.040403,0.376345,0.423649,0.061793,0.997940,0.001463,0.017189
11.9525,0.038241,0.376664,0.423821,0.061601,0.997963,0.001187,0.016550
11.9623,0.036090,0.377005,0.424035,0.061342,0.997990,0.001007,0.015875
11.9724,0.033975,0.377358,0.424319,0.061130,0.998015,0.000918,0.015134
11.9826,0.031851,0.377734,0.424671,0.060874,0.998041,0.000988,0.014409
11.9926,0.029706,0.378136,0.425087,0.060626,0.998067,0.001173,0.013634
12.0024,0.027507,0.378571,0.425559,0.060322,0.998096,0.001456,0.012824
12.0128,0.025286,0.379035,0.426086,0.059949,0.998128,0.001888,0.011930
12.0223,0.023118,0.379518,0.426641,0.059578,0.998160,0.002375,0.011035
12.0326,0.020959,0.379979,0.427260,0.059203,0.998190,0.002984,0.010165
12.0428,0.018779,0.380467,0.427888,0.058761,0.998222,0.003659,0.009273
12.0523,0.016609,0.380968,0.428544,0.058343,0.998252,0.004404,0.008388
12.0627,0.014438,0.381450,0.429147,0.057859,0.998283,0.005094,0.007527
12.0726,0.012247,0.381931,0.429772,0.057343,0.998315,0.005851,0.006648
12.0827,0.010119,0.382421,0.430381,0.056834,0.998345,0.006613,0.005765
12.0924,0.008031,0.382877,0.430968,0.056353,0.998371,0.007380,0.004974
12.1022,0.005910,0.383335,0.431499,0.055797,0.998400,0.008099,0.004195
12.1125,0.003746,0.383804,0.432010,0.055183,0.998431,0.008840,0.003435
12.1227,0.001557,0.384272,0.432475,0.054566,0.998461,0.009513,0.002730
12.1325,-0.000621,0.384721,0.432800,0.053974,0.998490,0.010019,0.002068
12.1426,-0.002737,0.385220,0.433034,0.053493,0.998513,0.010407,0.001374
12.1524,-0.004853,0.385713,0.433208,0.052912,0.998541,0.010702,0.000838
12.1629,-0.006975,0.386249,0.433257,0.052278,0.998574,0.010847,0.000247
12.1727,-0.009136,0.386867,0.433143,-0.051545,-0.998612,-0.010779,0.000293
12.1826,-0.011276,0.387519,0.432860,-0.050880,-0.998649,-0.010477,0.000879
12.1925,-0.013320,0.388270,0.432431,-0.050335,-0.998681,-0.009989,0.001392
12.2027,-0.015346,0.389138,0.431814,-0.049866,-0.998711,-0.009227,0.001914
12.2125,-0.017418,0.390121,0.431018,-0.049324,-0.998746,-0.008239,0.002472
12.2226,-0.019521,0.391195,0.430086,-0.048691,-0.998785,-0.007036,0.002998
12.2325,-0.021608,0.392361,0.428961,-0.047980,-0.998826,-0.005586,0.003533
12.2425,-0.023673,0.393564,0.427683,-0.047297,-0.998865,-0.003908,0.004080
12.2528,-0.025673,0.394830,0.426344,-0.046676,-0.998897,-0.002150,0.004587
12.2626,-0.027690,0.396130,0.424898,-0.046011,-0.998928,-0.000245,0.005025
12.2727,-0.029747,0.397474,0.423328,-0.045258,-0.998959,0.001794,0.005483
12.2826,-0.031835,0.398834,0.421707,-0.044468,-0.998985,0.003913,0.005952
12.2927,-0.033915,0.400165,0.419971,-0.043603,-0.999009,0.006176,0.006415
12.3027,-0.035999,0.401463,0.418287,-0.042729,-0.999029,0.008350,0.006815
12.3127,-0.038128,0.402718,0.416611,-0.041807,-0.999045,0.010480,0.007176
12.3227,-0.040362,0.403883,0.414974,-0.040795,-0.999061,0.012545,0.007507
12.3328,-0.042604,0.404968,0.413355,-0.039822,-0.999070,0.014571,0.007768
12.3426,-0.044834,0.405944,0.411851,-0.038859,-0.999078,0.016407,0.008028
12.3526,-0.046979,0.406834,0.410451,-0.038018,-0.999079,0.018101,0.008210
12.3628,-0.049095,0.407598,0.409164,-0.037198,-0.999081,0.019599,0.008330
12.3726,-0.051203,0.408271,0.408025,-0.036389,-0.999085,0.020858,0.008406
12.3825,-0.053273,0.408835,0.406992,-0.035689,-0.999086,0.021934,0.008478
12.3927,-0.055230,0.409303,0.406082,-0.035165,-0.999086,0.022796,0.008458
12.4025,-0.057127,0.409684,0.405320,-0.034899,-0.999082,0.023394,0.008410
12.4125,-0.058963,0.410030,0.404682,-0.034775,-0.999078,0.023740,0.008326
12.4226,-0.060759,0.410324,0.404114,-0.034761,-0.999075,0.023951,0.008205
12.4325,-0.062572,0.410558,0.403658,-0.034802,-0.999075,0.023949,0.008063
12.4426,-0.064347,0.410771,0.403195,-0.034877,-0.999075,0.023885,0.007924
12.4528,-0.066078,0.410958,0.402799,-0.035103,-0.999073,0.023662,0.007766
12.4626,-0.067730,0.411133,0.402478,-0.035517,-0.999069,0.023293,0.007590
12.4726,-0.069390,0.411294,0.402224,-0.036057,-0.999063,0.022762,0.007411
12.4828,-0.071030,0.411469,0.402014,-0.036619,-0.999058,0.022122,0.007198
12.4931,-0.072716,0.411641,0.401822,-0.037157,-0.999056,0.021411,0.006993
12.5025,-0.074481,0.411806,0.401631,-0.037554,-0.999058,0.020678,0.006782
12.5126,-0.076324,0.411964,0.401416,-0.037899,-0.999061,0.019917,0.006582
12.5227,-0.078205,0.412138,0.401172,-0.038187,-0.999065,0.019220,0.006420
12.5324,-0.080065,0.412343,0.400962,-0.038514,-0.999068,0.018434,0.006257
12.5427,-0.081865,0.412553,0.400758,-0.038733,-0.999075,0.017644,0.006103
12.5529,-0.083608,0.412781,0.400526,-0.038900,-0.999082,0.016942,0.005957
12.5626,-0.085300,0.412999,0.400302,-0.038924,-0.999093,0.016239,0.005822
12.5726,-0.086957,0.413234,0.400087,-0.038860,-0.999107,0.015574,0.005711
12.5830,-0.088531,0.413457,0.399865,-0.038720,-0.999122,0.014966,0.005620
12.5928,-0.090032,0.413676,0.399678,-0.038555,-0.999138,0.014361,0.005534
12.6027,-0.091447,0.413893,0.399523,-0.038339,-0.999154,0.013803,0.005489
12.6124,-0.092746,0.414095,0.399362,-0.038094,-0.999171,0.013300,0.005469
12.6224,-0.093908,0.414309,0.399253,-0.037885,-0.999185,0.012786,0.005466
12.6326,-0.094946,0.414511,0.399200,-0.037658,-0.999200,0.012308,0.005455
12.6425,-0.095871,0.414736,0.399197,-0.037405,-0.999215,0.011821,0.005447
12.6526,-0.096688,0.414956,0.399224,-0.037179,-0.999229,0.011373,0.005437
12.6626,-0.097400,0.415180,0.399319,-0.036950,-0.999243,0.010922,0.005437
12.6723,-0.098028,0.415431,0.399517,-0.036729,-0.999256,0.010400,0.005467
12.6826,-0.098546,0.415699,0.399755,-0.036496,-0.999270,0.009883,0.005513
12.6924,-0.099004,0.415983,0.400077,-0.036256,-0.999283,0.009345,0.005559
12.7023,-0.099371,0.416298,0.400510,-0.036076,-0.999295,0.008745,0.005570
12.7129,-0.099681,0.416628,0.401005,-0.035882,-0.999307,0.008104,0.005609
12.7227,-0.099915,0.416986,0.401574,-0.035746,-0.999318,0.007406,0.005638
12.7325,-0.100107,0.417366,0.402179,-0.035611,-0.999327,0.006726,0.005667
12.7427,-0.100253,0.417780,0.402861,-0.035482,-0.999336,0.005987,0.005692
12.7526,-0.100358,0.418194,0.403569,-0.035371,-0.999344,0.005255,0.005726
12.7627,-0.100441,0.418642,0.404351,-0.035271,-0.999351,0.004488,0.005754
12.7725,-0.100492,0.419124,0.405128,-0.035162,-0.999358,0.003736,0.005747
12.7826,-0.100521,0.419642,0.405959,-0.035061,-0.999364,0.002928,0.005748
12.7926,-0.100567,0.420231,0.406796,-0.034961,-0.999370,0.002134,0.005748
12.8027,-0.100622,0.420893,0.407622,-0.034803,-0.999377,0.001352,0.005738
12.8126,-0.100726,0.421634,0.408441,-0.034586,-0.999385,0.000605,0.005742
12.8223,-0.100860,0.422451,0.409237,-0.034324,-0.999394,-0.000127,0.005709
12.8328,-0.101102,0.423364,0.409977,-0.033915,-0.999408,-0.000816,0.005697
12.8427,-0.101412,0.424348,0.410660,-0.033445,-0.999423,-0.001446,0.005673
12.8527,-0.101835,0.425402,0.411282,-0.032818,-0.999443,-0.001986,0.005634
12.8626,-0.102371,0.426519,0.411849,-0.032071,-0.999467,-0.002500,0.005643
12.8730,-0.103062,0.427693,0.412337,-0.031143,-0.999495,-0.002924,0.005640
12.8826,-0.103910,0.428928,0.412762,-0.030017,-0.999528,-0.003325,0.005602
12.8927,-0.104919,0.430201,0.413093,-0.028685,-0.999566,-0.003624,0.005562
12.9022,-0.106112,0.431549,0.413369,-0.027179,-0.999608,-0.003910,0.005507
12.9124,-0.107531,0.432938,0.413575,-0.025416,-0.999654,-0.004153,0.005428
12.9225,-0.109135,0.434354,0.413708,-0.023419,-0.999702,-0.004355,0.005338
12.9324,-0.110922,0.435776,0.413736,-0.021237,-0.999751,-0.004444,0.005188
12.9427,-0.112868,0.437175,0.413736,-0.018870,-0.999799,-0.004523,0.005016
12.9526,-0.114913,0.438521,0.413790,-0.016438,-0.999842,-0.004693,0.004820
12.9626,-0.116988,0.439864,0.413777,-0.013948,-0.999880,-0.004850,0.004589
12.9726,-0.119042,0.441158,0.413794,-0.011527,-0.999911,-0.005060,0.004367
12.9826,-0.121054,0.442434,0.413822,-0.009154,-0.999936,-0.005293,0.004116
12.9925,-0.123040,0.443672,0.413781,-0.006830,-0.999954,-0.005493,0.003854
13.0028,-0.124983,0.444853,0.413726,-0.004589,-0.999967,-0.005677,0.003606
13.0124,-0.126866,0.445967,0.413685,-0.002390,-0.999974,-0.005888,0.003366
13.0224,-0.128637,0.447005,0.413576,-0.000359,-0.999977,-0.006000,0.003144
13.0329,-0.130275,0.448012,0.413522,0.001481,-0.999975,-0.006208,0.002959
13.0425,-0.131776,0.448922,0.413473,0.003187,-0.999971,-0.006406,0.002789
13.0524,-0.133137,0.449769,0.413432,0.004699,-0.999963,-0.006636,0.002649
13.0624,-0.134439,0.450553,0.413367,0.006131,-0.999955,-0.006831,0.002565
13.0726,-0.135667,0.451249,0.413292,0.007455,-0.999945,-0.006979,0.002513
13.0826,-0.136869,0.451881,0.413154,0.008721,-0.999934,-0.007029,0.002497
13.0927,-0.138062,0.452466,0.413014,0.009986,-0.999922,-0.007125,0.002480
13.1026,-0.139327,0.452967,0.412813,0.011317,-0.999907,-0.007136,0.002510
13.1126,-0.140650,0.453406,0.412598,0.012673,-0.999891,-0.007151,0.002605
13.1227,-0.142006,0.453783,0.412352,0.014089,-0.999872,-0.007146,0.002647
13.1323,-0.143456,0.454108,0.412087,0.015602,-0.999849,-0.007151,0.002711
13.1433,-0.144990,0.454372,0.411772,0.017158,-0.999824,-0.007104,0.002814
13.1526,-0.146581,0.454591,0.411399,0.018809,-0.999794,-0.007032,0.002926
13.1627,-0.148249,0.454769,0.410995,0.020530,-0.999761,-0.006938,0.003003
13.1727,-0.150042,0.454925,0.410512,0.022358,-0.999722,-0.006804,0.003135
13.1824,-0.151933,0.455057,0.409989,0.024297,-0.999677,-0.006643,0.003256
13.1928,-0.153919,0.455147,0.409420,0.026320,-0.999627,-0.006480,0.003362
13.2025,-0.156020,0.455241,0.408802,0.028439,-0.999570,-0.006320,0.003467
13.2125,-0.158163,0.455336,0.408131,0.030533,-0.999508,-0.006145,0.003609
13.2225,-0.160280,0.455438,0.407436,0.032598,-0.999444,-0.005953,0.003709
13.2326,-0.162397,0.455556,0.406683,0.034563,-0.999379,-0.005743,0.003820
13.2425,-0.164503,0.455675,0.405900,0.036446,-0.999313,-0.005504,0.003943
13.2527,-0.166563,0.455797,0.405124,0.038219,-0.999247,-0.005293,0.004025
13.2626,-0.168552,0.455924,0.404336,0.039832,-0.999185,-0.005079,0.004070
13.2727,-0.170488,0.456029,0.403548,0.041286,-0.999127,-0.004880,0.004160
13.2826,-0.172356,0.456138,0.402782,0.042546,-0.999074,-0.004709,0.004229
13.2926,-0.174106,0.456266,0.402063,0.043555,-0.999031,-0.004625,0.004305
13.3026,-0.175757,0.456402,0.401363,0.044339,-0.998997,-0.004581,0.004324
13.3126,-0.177345,0.456544,0.400684,0.044920,-0.998971,-0.004571,0.004373
13.3231,-0.178819,0.456690,0.399989,0.045281,-0.998954,-0.004528,0.004389
13.3325,-0.180262,0.456836,0.399306,0.045492,-0.998945,-0.004509,0.004440
13.3426,-0.181608,0.456987,0.398606,0.045547,-0.998942,-0.004454,0.004470
13.3526,-0.182898,0.457112,0.397882,0.045520,-0.998944,-0.004345,0.004461
13.3627,-0.184128,0.457235,0.397183,0.045403,-0.998950,-0.004234,0.004510
13.3727,-0.185342,0.457330,0.396458,0.045269,-0.998956,-0.004068,0.004539
13.3828,-0.186492,0.457395,0.395791,0.045134,-0.998963,-0.003928,0.004559
13.3927,-0.187608,0.457450,0.395135,0.044932,-0.998973,-0.003770,0.004556
13.4026,-0.188728,0.457437,0.394492,0.044771,-0.998980,-0.003586,0.004570
13.4127,-0.189841,0.457430,0.393858,0.044583,-0.998989,-0.003382,0.004585
13.4227,-0.190945,0.457361,0.393298,0.044439,-0.998996,-0.003203,0.004594
13.4327,-0.192098,0.457265,0.392763,0.044398,-0.998999,-0.003058,0.004574
13.4427,-0.193311,0.457079,0.392287,0.044498,-0.998995,-0.002901,0.004616
13.4526,-0.194543,0.456862,0.391858,0.044669,-0.998987,-0.002800,0.004615
13.4627,-0.195833,0.456584,0.391466,0.044997,-0.998973,-0.002723,0.004626
13.4725,-0.197245,0.456239,0.391140,0.045516,-0.998949,-0.002689,0.004652
13.4831,-0.198726,0.455825,0.390894,0.046228,-0.998916,-0.002716,0.004647
13.4927,-0.200297,0.455371,0.390668,0.047080,-0.998876,-0.002797,0.004665
13.5026,-0.201976,0.454839,0.390536,0.048161,-0.998824,-0.002977,0.004678
13.5127,-0.203720,0.454267,0.390383,0.049396,-0.998763,-0.003120,0.004725
13.5226,-0.205476,0.453674,0.390276,0.050690,-0.998698,-0.003306,0.004739
13.5326,-0.207278,0.453049,0.390177,0.052090,-0.998625,-0.003537,0.004783
13.5424,-0.209112,0.452392,0.390103,0.053637,-0.998542,-0.003795,0.004812
13.5526,-0.210950,0.451756,0.390038,0.055236,-0.998453,-0.004079,0.004841
13.5627,-0.212781,0.451105,0.389995,0.056898,-0.998359,-0.004396,0.004818
13.5729,-0.214592,0.450458,0.389956,0.058611,-0.998258,-0.004753,0.004847
13.5826,-0.216338,0.449841,0.389922,0.060290,-0.998156,-0.005089,0.004870
13.5927,-0.218016,0.449244,0.389838,0.061965,-0.998052,-0.005367,0.004847
13.6025,-0.219617,0.448699,0.389782,0.063571,-0.997949,-0.005688,0.004842
13.6125,-0.221156,0.448196,0.389674,0.065145,-0.997846,-0.005937,0.004861
13.6226,-0.222611,0.447724,0.389544,0.066661,-0.997745,-0.006157,0.004830
13.6326,-0.223994,0.447306,0.389380,0.068090,-0.997648,-0.006316,0.004798
13.6428,-0.225320,0.446915,0.389226,0.069516,-0.997548,-0.006478,0.004776
13.6524,-0.226534,0.446570,0.389035,0.070821,-0.997456,-0.006586,0.004730
13.6629,-0.227711,0.446234,0.388860,0.072094,-0.997364,-0.006661,0.004716
13.6725,-0.228816,0.445934,0.388680,0.073265,-0.997279,-0.006692,0.004689
13.6826,-0.229857,0.445673,0.388525,0.074361,-0.997197,-0.006740,0.004707
13.6926,-0.230870,0.445416,0.388381,0.075427,-0.997117,-0.006779,0.004670
13.7026,-0.231881,0.445167,0.388277,0.076501,-0.997035,-0.006838,0.004652
13.7126,-0.232908,0.444937,0.388225,0.077566,-0.996952,-0.006940,0.004684
