t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,eff1,eff2,eff3,eff4,eff5,eff6
19.4926,-2.172813,-1.603192,1.827861,-1.788210,-1.638243,2.543808,0.015538,0.000003,0.450805,-0.444318,-0.001488,0.013100,0.6974,-1.5857,-0.2412,-0.6844,-0.0747,0.0745
19.5025,-2.172637,-1.603176,1.832445,-1.792836,-1.638277,2.543900,0.015953,-0.000222,0.467105,-0.465025,-0.001269,0.013307,0.7410,-1.7556,-0.3700,-0.6549,-0.0939,0.0929
19.5127,-2.172496,-1.603160,1.837209,-1.797538,-1.638232,2.543998,0.015727,-0.002046,0.474854,-0.476088,-0.001547,0.016546,0.7454,-1.8692,-0.4193,-0.6111,-0.1100,0.0975
19.5230,-2.172353,-1.603203,1.841984,-1.802234,-1.638244,2.544116,0.014998,-0.002112,0.480915,-0.478439,-0.002775,0.019657,0.8239,-1.9260,-0.1728,-0.6753,-0.0911,0.1136
19.5322,-2.172193,-1.603169,1.846855,-1.807085,-1.638278,2.544236,0.014836,-0.001177,0.490715,-0.484700,-0.001154,0.022561,0.6841,-2.1115,-0.6587,-0.5883,-0.1186,0.1323
19.5423,-2.172080,-1.603220,1.851771,-1.811878,-1.638305,2.544435,0.013067,-0.003757,0.487460,-0.473041,-0.001834,0.025628,0.8090,-2.0618,-0.6782,-0.6072,-0.1048,0.1399
19.5524,-2.171951,-1.603287,1.856651,-1.816540,-1.638321,2.544672,0.013661,-0.004678,0.483305,-0.465281,-0.000903,0.028244,0.7327,-2.2139,-0.7106,-0.5932,-0.1077,0.1532
19.5624,-2.171807,-1.603315,1.861457,-1.821160,-1.638299,2.544951,0.013407,-0.003979,0.476441,-0.452448,-0.000629,0.029277,0.6533,-2.2414,-0.8758,-0.5558,-0.1180,0.1671
19.5723,-2.171702,-1.603343,1.866165,-1.825589,-1.638299,2.545243,0.011839,-0.004491,0.474156,-0.432445,-0.000416,0.032082,0.7235,-2.3165,-0.7455,-0.6451,-0.1179,0.1828
19.5824,-2.171587,-1.603391,1.870895,-1.829804,-1.638326,2.545575,0.011023,-0.005879,0.468948,-0.417080,-0.000335,0.035269,0.7709,-2.1909,-0.6247,-0.6623,-0.1023,0.1650
19.5927,-2.171448,-1.603446,1.875579,-1.833872,-1.638302,2.545955,0.011246,-0.005683,0.460198,-0.405261,-0.000257,0.039196,0.6802,-2.3929,-0.8544,-0.6243,-0.0866,0.1754
19.6024,-2.171359,-1.603487,1.880085,-1.837799,-1.638364,2.546301,0.011185,-0.005057,0.451625,-0.392230,-0.000207,0.044150,0.6886,-2.4022,-1.1329,-0.5611,-0.0735,0.1795
19.6122,-2.171238,-1.603538,1.884522,-1.841637,-1.638309,2.546750,0.011104,-0.006402,0.435818,-0.374048,-0.000174,0.044565,0.7285,-2.5397,-1.1299,-0.5319,-0.0445,0.1954
19.6225,-2.171139,-1.603594,1.888788,-1.845208,-1.638302,2.547191,0.010650,-0.007147,0.418163,-0.349096,-0.000150,0.047010,0.7374,-2.4365,-0.9101,-0.5834,-0.0361,0.2100
19.6324,-2.171058,-1.603670,1.892882,-1.848647,-1.638302,2.547692,0.009526,-0.006749,0.404756,-0.335066,-0.000110,0.050956,0.7610,-2.4857,-1.0465,-0.5496,-0.0143,0.1933
19.6424,-2.170958,-1.603734,1.896820,-1.851878,-1.638318,2.548192,0.009180,-0.007743,0.388651,-0.311546,0.000036,0.053369,0.6915,-2.4034,-1.1913,-0.5638,0.0333,0.1936
19.6524,-2.170877,-1.603809,1.900606,-1.854867,-1.638318,2.548752,0.008673,-0.007541,0.368951,-0.290009,0.001132,0.055401,0.7075,-2.3406,-1.0844,-0.5505,0.0486,0.1782
19.6624,-2.170798,-1.603885,1.904220,-1.857718,-1.638278,2.549315,0.008379,-0.006644,0.352924,-0.276095,0.001014,0.054574,0.6541,-2.4759,-1.1973,-0.5116,0.0707,0.1768
19.6725,-2.170725,-1.603929,1.907662,-1.860328,-1.638294,2.549899,0.006378,-0.006212,0.337316,-0.258546,0.001331,0.055161,0.7923,-2.3442,-1.2144,-0.5293,0.0920,0.1790
19.6822,-2.170649,-1.603984,1.910919,-1.862767,-1.638243,2.550414,0.006714,-0.005998,0.317819,-0.242645,0.001745,0.056715,0.7141,-2.3597,-1.1677,-0.5594,0.1018,0.1842
19.6923,-2.170609,-1.604025,1.914020,-1.865078,-1.638227,2.550989,0.006666,-0.005370,0.298854,-0.228670,0.002180,0.055220,0.7014,-2.3725,-1.2690,-0.4959,0.1105,0.1735
19.7023,-2.170529,-1.604080,1.916893,-1.867189,-1.638203,2.551545,0.006485,-0.004110,0.279026,-0.206471,0.002211,0.053931,0.6402,-2.4575,-1.3548,-0.5443,0.1199,0.1750
19.7123,-2.170469,-1.604100,1.919566,-1.869171,-1.638194,2.552078,0.005857,-0.003486,0.257502,-0.189031,0.002190,0.051080,0.6799,-2.4839,-1.5595,-0.5505,0.1357,0.1759
19.7226,-2.170433,-1.604136,1.921940,-1.870979,-1.638182,2.552629,0.005453,-0.003274,0.232037,-0.174086,0.002819,0.047809,0.6098,-2.5071,-1.4558,-0.5334,0.1273,0.1924
19.7322,-2.170424,-1.604172,1.924122,-1.872655,-1.638128,2.553090,0.004753,-0.003309,0.209593,-0.159426,0.002465,0.046196,0.7729,-2.3870,-1.4014,-0.4999,0.1497,0.1644
19.7425,-2.170309,-1.604196,1.926096,-1.874163,-1.638116,2.553546,0.004356,-0.002743,0.188623,-0.142822,0.002759,0.043150,0.6884,-2.4400,-1.4211,-0.5447,0.1369,0.1529
19.7524,-2.170277,-1.604216,1.927851,-1.875538,-1.638106,2.553982,0.004936,-0.002578,0.171228,-0.133457,0.002862,0.039774,0.6700,-2.3787,-1.6193,-0.5441,0.1216,0.1761
19.7624,-2.170229,-1.604252,1.929464,-1.876866,-1.638087,2.554351,0.004620,-0.002452,0.150950,-0.127569,0.002393,0.035328,0.6541,-2.4340,-1.4214,-0.5718,0.1303,0.1710
19.7723,-2.170208,-1.604268,1.930856,-1.878166,-1.638059,2.554711,0.004573,-0.002827,0.136671,-0.129765,0.001993,0.032696,0.6508,-2.3931,-1.4245,-0.5290,0.1294,0.1579
19.7823,-2.170156,-1.604304,1.932091,-1.879474,-1.638048,2.555048,0.004506,-0.002467,0.120705,-0.130633,0.002049,0.030469,0.6248,-2.3359,-1.3624,-0.5610,0.1318,0.1552
19.7924,-2.170140,-1.604316,1.933288,-1.880801,-1.638005,2.555293,0.003951,-0.002266,0.106715,-0.133848,0.001598,0.027635,0.7241,-2.4061,-1.4921,-0.5749,0.1355,0.1727
19.8023,-2.170089,-1.604336,1.934303,-1.882173,-1.638030,2.555581,0.004024,-0.002035,0.096212,-0.140170,0.001866,0.024783,0.6726,-2.3387,-1.4478,-0.5403,0.1267,0.1715
19.8122,-2.170052,-1.604352,1.935171,-1.883647,-1.638022,2.555805,0.004162,-0.002023,0.083896,-0.142125,0.001174,0.023199,0.6517,-2.3578,-1.4838,-0.5930,0.1306,0.1594
19.8222,-2.170012,-1.604376,1.935974,-1.885094,-1.637995,2.556033,0.003973,-0.002021,0.072500,-0.151150,0.001137,0.020641,0.7067,-2.3339,-1.3393,-0.5663,0.1293,0.1695
19.8321,-2.169992,-1.604384,1.936621,-1.886673,-1.638003,2.556275,0.003704,-0.001280,0.062409,-0.155719,0.000695,0.019108,0.6863,-2.3244,-1.4408,-0.5768,0.1281,0.1691
19.8422,-2.169944,-1.604408,1.937190,-1.888245,-1.637998,2.556448,0.003491,-0.000550,0.052947,-0.157695,0.000769,0.017497,0.7206,-2.2518,-1.3873,-0.5775,0.1416,0.1745
19.8522,-2.169912,-1.604384,1.937638,-1.889840,-1.637986,2.556616,0.003436,-0.000273,0.044537,-0.161460,0.000692,0.016637,0.6850,-2.1948,-1.4662,-0.5702,0.1343,0.1610
19.8622,-2.169876,-1.604384,1.938030,-1.891490,-1.637964,2.556745,0.003485,0.000266,0.035927,-0.168926,0.000525,0.014549,0.6759,-2.0630,-1.3687,-0.5726,0.1370,0.1713
19.8722,-2.169836,-1.604356,1.938365,-1.893249,-1.637998,2.556889,0.003117,0.001607,0.029529,-0.178684,0.000471,0.013078,0.7107,-1.9411,-1.3804,-0.5572,0.1399,0.1442
19.8826,-2.169796,-1.604344,1.938629,-1.895024,-1.637983,2.557018,0.003386,0.001989,0.022375,-0.185822,0.000520,0.010647,0.6631,-1.6967,-1.3888,-0.5839,0.1403,0.1511
19.8923,-2.169788,-1.604321,1.938818,-1.896908,-1.637967,2.557132,0.003402,0.004413,0.017376,-0.191712,0.000682,0.008828,0.6889,-1.5764,-1.3943,-0.5462,0.1353,0.1404
19.9022,-2.169756,-1.604257,1.938918,-1.898803,-1.637971,2.557168,0.003227,0.007391,0.011880,-0.196597,0.000525,0.004461,0.6074,-1.4389,-1.5150,-0.5573,0.1406,0.1689
19.9124,-2.169716,-1.604196,1.939033,-1.900764,-1.637971,2.557186,0.003128,0.010399,0.004003,-0.193868,0.000485,0.002707,0.6896,-1.3066,-1.6382,-0.5673,0.1191,0.1443
19.9222,-2.169711,-1.604104,1.939009,-1.902695,-1.637955,2.557209,0.002939,0.011663,-0.002127,-0.195389,0.000446,0.001843,0.6533,-1.2685,-1.8144,-0.5466,0.1214,0.1399
19.9323,-2.169664,-1.603930,1.938973,-1.904646,-1.637971,2.557225,0.002899,0.015601,-0.006769,-0.189927,0.000408,0.001031,0.6563,-1.0471,-1.9767,-0.5164,0.1318,0.1468
19.9427,-2.169652,-1.603739,1.938875,-1.906550,-1.637967,2.557249,0.002799,0.019995,-0.008134,-0.184172,0.000319,0.000896,0.7012,-1.1326,-2.3028,-0.4828,0.1165,0.1374
19.9525,-2.169620,-1.603539,1.938783,-1.908279,-1.637943,2.557240,0.001832,0.023142,-0.012573,-0.171192,0.000329,0.000602,0.5510,-1.0640,-2.4041,-0.5292,0.1303,0.1179
19.9623,-2.169620,-1.603304,1.938675,-1.909977,-1.637939,2.557233,0.000488,0.025654,-0.013243,-0.165188,0.000434,0.000425,0.5417,-1.0303,-2.5388,-0.4973,0.1374,0.1048
19.9724,-2.169620,-1.603001,1.938569,-1.911587,-1.637931,2.557249,0.000218,0.030609,-0.013915,-0.155441,0.000388,0.000198,0.4651,-0.9582,-2.4867,-0.5333,0.1322,0.0336
19.9824,-2.169620,-1.602652,1.938399,-1.913110,-1.637939,2.557228,-0.000056,0.034385,-0.014190,-0.149321,0.000367,0.000000,0.3311,-0.8748,-2.4581,-0.5111,0.1241,-0.0164
19.9923,-2.169644,-1.602316,1.938287,-1.914565,-1.637954,2.557194,-0.000877,0.037955,-0.013605,-0.138606,0.000313,-0.001996,0.2723,-0.9189,-2.5091,-0.5078,0.1273,-0.0537
20.0024,-2.169648,-1.601933,1.938124,-1.915895,-1.637955,2.557193,-0.000945,0.041663,-0.013571,-0.132819,0.000274,-0.005353,0.0407,-0.8841,-2.5364,-0.4925,0.1417,-0.0559
20.0123,-2.169652,-1.601495,1.938023,-1.917185,-1.637915,2.557107,-0.002395,0.044276,-0.012338,-0.121765,0.000248,-0.006989,-0.0449,-0.8704,-2.5231,-0.5251,0.1265,-0.0968
20.0224,-2.169692,-1.601063,1.937911,-1.918370,-1.637962,2.557023,-0.003543,0.047362,-0.011172,-0.117597,0.000224,-0.008033,-0.2209,-0.9050,-2.5821,-0.5071,0.1406,-0.0954
20.0324,-2.169712,-1.600535,1.937800,-1.919549,-1.637947,2.556938,-0.005454,0.050168,-0.010398,-0.113763,0.000175,-0.008645,-0.2815,-0.9311,-2.5851,-0.4880,0.1409,-0.0796
20.0424,-2.169788,-1.600067,1.937688,-1.920626,-1.637947,2.556897,-0.007346,0.051685,-0.009436,-0.107499,0.000176,-0.009783,-0.3702,-0.9976,-2.6567,-0.4756,0.1424,-0.0864
20.0525,-2.169872,-1.599537,1.937592,-1.921693,-1.637931,2.556810,-0.009146,0.053421,-0.008725,-0.102252,0.000176,-0.009469,-0.4720,-1.0101,-2.6083,-0.5096,0.1250,-0.1113
20.0625,-2.169976,-1.598995,1.937552,-1.922642,-1.637943,2.556757,-0.010850,0.053454,-0.006669,-0.100243,0.000155,-0.010207,-0.5613,-0.8320,-2.5722,-0.4983,0.1182,-0.1103
20.0725,-2.170096,-1.598464,1.937527,-1.923641,-1.637950,2.556669,-0.012638,0.056991,-0.004378,-0.099285,0.000138,-0.010496,-0.4679,-1.0374,-2.5397,-0.4759,0.0967,-0.1257
20.0824,-2.170212,-1.597894,1.937449,-1.924609,-1.637912,2.556612,-0.013276,0.056059,-0.002655,-0.097215,0.000124,-0.010262,-0.6675,-0.8954,-2.4995,-0.5337,0.0830,-0.1203
20.0923,-2.170368,-1.597336,1.937447,-1.925608,-1.637912,2.556577,-0.015103,0.059049,-0.000799,-0.097935,0.000054,-0.011566,-0.5842,-1.1995,-2.4311,-0.4905,0.0134,-0.1124
20.1023,-2.170493,-1.596759,1.937456,-1.926556,-1.637935,2.556446,-0.015803,0.054737,0.000164,-0.099068,0.000000,-0.011355,-0.6393,-0.9520,-2.3441,-0.4928,-0.0235,-0.1234
20.1124,-2.170657,-1.596227,1.937476,-1.927528,-1.637927,2.556390,-0.016443,0.055503,0.001074,-0.098111,-0.001921,-0.010941,-0.7273,-1.0846,-2.1464,-0.5033,-0.0527,-0.1298
20.1224,-2.170825,-1.595677,1.937496,-1.928505,-1.637955,2.556309,-0.018419,0.053923,0.002772,-0.097475,-0.002808,-0.009808,-0.6688,-1.1396,-1.9765,-0.5323,-0.0955,-0.1418
20.1322,-2.171036,-1.595166,1.937547,-1.929526,-1.637988,2.556222,-0.019816,0.050635,0.004200,-0.101237,-0.004227,-0.008741,-0.7219,-1.1072,-1.8682,-0.5395,-0.1177,-0.1393
20.1425,-2.171256,-1.594653,1.937602,-1.930558,-1.638020,2.556153,-0.020677,0.049851,0.005691,-0.104047,-0.006559,-0.008772,-0.6704,-1.0934,-1.7271,-0.5044,-0.1208,-0.1288
20.1522,-2.171425,-1.594190,1.937627,-1.931599,-1.638130,2.556072,-0.022708,0.046218,0.008288,-0.104539,-0.007744,-0.007497,-0.6025,-1.2574,-1.6418,-0.5354,-0.1272,-0.1327
20.1623,-2.171630,-1.593770,1.937699,-1.932669,-1.638174,2.556017,-0.023126,0.044076,0.009817,-0.106590,-0.006989,-0.007060,-0.7071,-1.2551,-1.5530,-0.5316,-0.1492,-0.1355
20.1723,-2.171886,-1.593325,1.937842,-1.933755,-1.638203,2.555925,-0.023779,0.041236,0.012968,-0.112821,-0.007548,-0.007919,-0.6951,-1.3424,-1.4816,-0.5297,-0.1446,-0.1136
20.1823,-2.172098,-1.592978,1.937958,-1.934893,-1.638294,2.555869,-0.024525,0.037797,0.013397,-0.111892,-0.007154,-0.007632,-0.6677,-1.2503,-1.3904,-0.5261,-0.1585,-0.1253
20.1926,-2.172366,-1.592576,1.938099,-1.936008,-1.638366,2.555793,-0.024869,0.035345,0.014470,-0.113775,-0.008307,-0.006779,-0.7559,-1.2755,-1.3260,-0.5593,-0.1496,-0.1251
20.2028,-2.172591,-1.592291,1.938218,-1.937165,-1.638426,2.555738,-0.026235,0.033158,0.014926,-0.114736,-0.007627,-0.006521,-0.5237,-1.2631,-1.2762,-0.5260,-0.1859,-0.1061
20.2126,-2.172863,-1.591957,1.938398,-1.938274,-1.638470,2.555654,-0.024956,0.030225,0.015866,-0.110782,-0.008217,-0.004597,-0.6264,-1.3064,-1.2429,-0.5229,-0.1751,-0.1343
20.2223,-2.173115,-1.591674,1.938557,-1.939397,-1.638538,2.555646,-0.024214,0.027950,0.017424,-0.109067,-0.008024,-0.003598,-0.6919,-1.2530,-1.1752,-0.5113,-0.1591,-0.1390
20.2324,-2.173327,-1.591395,1.938765,-1.940469,-1.638554,2.555632,-0.024596,0.025655,0.019001,-0.106311,-0.007028,-0.003909,-0.6337,-1.2933,-1.1553,-0.4906,-0.1816,-0.1489
20.2428,-2.173553,-1.591148,1.938953,-1.941540,-1.638680,2.555558,-0.023455,0.023613,0.021347,-0.102300,-0.006700,-0.004048,-0.7846,-1.3571,-1.1533,-0.5031,-0.1872,-0.1304
20.2523,-2.173781,-1.590916,1.939180,-1.942536,-1.638737,2.555569,-0.023597,0.022566,0.025949,-0.095776,-0.005543,-0.002762,-0.7886,-1.2205,-1.1087,-0.5365,-0.1988,-0.1369
20.2627,-2.174036,-1.590650,1.939448,-1.943520,-1.638769,2.555567,-0.025707,0.030346,0.029580,-0.096216,-0.005437,-0.003073,-0.7820,-1.0368,-1.0640,-0.4877,-0.1879,-0.1231
20.2723,-2.174313,-1.590291,1.939779,-1.944468,-1.638813,2.555490,-0.030641,0.051104,0.035036,-0.091352,-0.006068,-0.001764,-0.9887,-0.3984,-0.8739,-0.4607,-0.2027,-0.1214
20.2823,-2.174632,-1.589725,1.940138,-1.945388,-1.638884,2.555527,-0.033014,0.070588,0.039094,-0.088984,-0.004685,-0.000908,-1.1286,0.2740,-0.7494,-0.4422,-0.2073,-0.1146
20.2923,-2.174965,-1.588869,1.940518,-1.946267,-1.638885,2.555474,-0.036092,0.099556,0.045095,-0.085946,-0.004779,-0.000589,-1.0563,0.0703,-0.8519,-0.4608,-0.1954,-0.1014
20.3025,-2.175341,-1.587710,1.941005,-1.947152,-1.638960,2.555508,-0.041951,0.130377,0.051283,-0.085233,-0.005996,-0.000403,-1.0587,0.5128,-0.8254,-0.4278,-0.1940,-0.0722
20.3122,-2.175778,-1.586176,1.941512,-1.947975,-1.639000,2.555493,-0.045392,0.164496,0.053372,-0.079524,-0.004942,-0.000103,-1.0730,0.2444,-0.8816,-0.4345,-0.1931,-0.0304
20.3224,-2.176251,-1.584331,1.942033,-1.948701,-1.639032,2.555485,-0.049675,0.193047,0.057192,-0.071267,-0.005145,-0.000000,-1.1569,0.6166,-0.7249,-0.4350,-0.1913,0.0058
20.3324,-2.176795,-1.582151,1.942667,-1.949387,-1.639071,2.555517,-0.055112,0.226152,0.059956,-0.066314,-0.004464,0.002370,-1.0006,0.1610,-0.8543,-0.4718,-0.1807,0.0274
20.3423,-2.177379,-1.579676,1.943309,-1.949980,-1.639092,2.555541,-0.059120,0.249980,0.061699,-0.061208,-0.003973,0.003163,-1.1543,0.1629,-0.9037,-0.4912,-0.1861,0.0700
20.3523,-2.178013,-1.577024,1.943929,-1.950574,-1.639124,2.555537,-0.064410,0.270910,0.062059,-0.055996,-0.003239,0.003080,-0.9644,-0.1352,-0.9429,-0.4980,-0.1844,0.0941
20.3623,-2.178716,-1.574145,1.944548,-1.951077,-1.639145,2.555620,-0.068404,0.287960,0.063126,-0.050002,-0.003100,0.006613,-0.9748,-0.3993,-1.1133,-0.4750,-0.1787,0.0710
20.3724,-2.179437,-1.571154,1.945168,-1.951525,-1.639181,2.555653,-0.073394,0.303575,0.064325,-0.041149,-0.003820,0.006828,-0.9888,-0.2957,-1.0474,-0.4754,-0.1661,0.0659
20.3829,-2.180203,-1.568096,1.945803,-1.951912,-1.639205,2.555626,-0.077194,0.311649,0.060088,-0.034215,-0.002351,0.006736,-1.0618,-0.3466,-0.9998,-0.4776,-0.1842,0.0856
20.3923,-2.181027,-1.564997,1.946427,-1.952184,-1.639212,2.555733,-0.080758,0.312726,0.060135,-0.028184,-0.002223,0.007575,-0.9002,-0.7020,-1.1751,-0.5302,-0.1843,0.0962
20.4023,-2.181869,-1.561903,1.947006,-1.952463,-1.639248,2.555750,-0.085327,0.313047,0.059696,-0.022617,-0.002183,0.008256,-0.9339,-0.9387,-1.2574,-0.5100,-0.1733,0.1252
20.4124,-2.182761,-1.558788,1.947620,-1.952640,-1.639275,2.555801,-0.087748,0.305977,0.056412,-0.018564,-0.002083,0.010625,-0.9590,-1.0859,-1.3003,-0.5409,-0.1748,0.1205
20.4224,-2.183662,-1.555724,1.948187,-1.952776,-1.639287,2.555874,-0.087274,0.298971,0.053111,-0.014088,-0.001954,0.011461,-1.0846,-1.1609,-1.2511,-0.5206,-0.1862,0.1054
20.4322,-2.184559,-1.552735,1.948667,-1.952869,-1.639295,2.555992,-0.090133,0.287718,0.048300,-0.009407,-0.001709,0.011877,-0.9825,-1.2941,-1.3065,-0.5130,-0.1694,0.1306
20.4424,-2.185472,-1.549882,1.949123,-1.952902,-1.639312,2.556041,-0.092146,0.275272,0.043814,-0.002888,-0.000828,0.012322,-0.9271,-1.4370,-1.3145,-0.5144,-0.1688,0.1258
20.4524,-2.186370,-1.547145,1.949539,-1.952902,-1.639319,2.556157,-0.089751,0.262415,0.038042,-0.001005,-0.000770,0.012045,-0.9096,-1.5556,-1.3335,-0.5122,-0.1604,0.1514
20.4623,-2.187300,-1.544561,1.949929,-1.952924,-1.639307,2.556293,-0.088938,0.249504,0.036440,-0.000592,-0.000633,0.012993,-0.8834,-1.5625,-1.4378,-0.4624,-0.1691,0.1319
20.4724,-2.188185,-1.542142,1.950234,-1.952905,-1.639327,2.556409,-0.089751,0.237491,0.030703,-0.000179,-0.000697,0.014009,-0.7392,-1.4423,-1.4045,-0.4015,-0.1641,0.1583
20.4824,-2.189050,-1.539899,1.950490,-1.952917,-1.639312,2.556525,-0.080833,0.224138,0.024316,-0.000006,-0.000685,0.015633,-0.8499,-1.2820,-1.3861,-0.3707,-0.1653,0.1543
20.4923,-2.189827,-1.537725,1.950725,-1.952905,-1.639351,2.556717,-0.076982,0.213142,0.019523,0.001810,-0.000605,0.018235,-0.9033,-1.3237,-1.4322,-0.3582,-0.1584,0.1694
20.5022,-2.190569,-1.535671,1.950889,-1.952893,-1.639375,2.556910,-0.072397,0.201943,0.014257,0.001572,-0.000471,0.022689,-0.8356,-1.2803,-1.4108,-0.3322,-0.1496,0.1812
20.5124,-2.191286,-1.533775,1.950993,-1.952857,-1.639351,2.557160,-0.068085,0.191096,0.009299,0.002678,-0.000371,0.025414,-0.8057,-1.3276,-1.5530,-0.3034,-0.1588,0.1858
20.5223,-2.191926,-1.531963,1.951045,-1.952802,-1.639358,2.557417,-0.063740,0.180185,0.001443,0.005177,-0.000324,0.028126,-0.7606,-1.2937,-1.6775,-0.2917,-0.1620,0.1980
20.5324,-2.192542,-1.530212,1.950981,-1.952797,-1.639336,2.557724,-0.057422,0.172582,-0.004187,0.003706,-0.000347,0.031861,-0.8549,-1.4980,-2.0477,-0.2449,-0.1743,0.1919
20.5422,-2.193092,-1.528597,1.950902,-1.952749,-1.639371,2.558076,-0.052889,0.161630,-0.009958,0.004627,-0.000395,0.034695,-0.7965,-1.4020,-2.2426,-0.2440,-0.1642,0.1978
20.5522,-2.193592,-1.527056,1.950798,-1.952695,-1.639371,2.558433,-0.049737,0.149465,-0.014441,0.004469,-0.000435,0.037180,-0.6947,-1.3784,-2.4753,-0.2506,-0.1690,0.1797
20.5623,-2.194058,-1.525635,1.950642,-1.952677,-1.639376,2.558805,-0.045309,0.138694,-0.017051,0.005222,-0.000374,0.039096,-0.7274,-1.5897,-2.4648,-0.2340,-0.1713,0.1880
20.5723,-2.194514,-1.524291,1.950475,-1.952644,-1.639367,2.559229,-0.042673,0.129441,-0.019283,0.005890,-0.000372,0.041278,-0.8211,-1.8044,-2.5835,-0.2043,-0.1684,0.1921
20.5822,-2.194914,-1.523081,1.950299,-1.952562,-1.639348,2.559649,-0.039615,0.115745,-0.020335,0.007453,-0.000583,0.042650,-0.8246,-1.7222,-2.6692,-0.2015,-0.1884,0.1879
20.5924,-2.195290,-1.521944,1.950032,-1.952482,-1.639372,2.560081,-0.036832,0.102504,-0.023016,0.008406,-0.000534,0.045765,-0.7397,-1.7770,-2.7561,-0.2191,-0.1777,0.2057
20.6023,-2.195620,-1.520959,1.949804,-1.952422,-1.639351,2.560580,-0.034670,0.091428,-0.026418,0.007869,-0.000434,0.046870,-0.8650,-1.8320,-2.8670,-0.2267,-0.1825,0.2094
20.6125,-2.195952,-1.520116,1.949540,-1.952350,-1.639360,2.561093,-0.032000,0.082800,-0.030262,0.006452,-0.000441,0.051428,-0.6887,-1.9125,-2.8238,-0.2119,-0.1560,0.2104
20.6229,-2.196269,-1.519354,1.949221,-1.952290,-1.639391,2.561638,-0.029903,0.069119,-0.034423,0.007911,-0.000495,0.056866,-0.7391,-1.8653,-2.7755,-0.1903,-0.1653,0.2484
20.6324,-2.196513,-1.518724,1.948858,-1.952225,-1.639376,2.562297,-0.027580,0.060891,-0.037364,0.008556,-0.000463,0.067299,-0.7461,-1.9432,-2.8359,-0.1971,-0.1639,0.2266
20.6423,-2.196781,-1.518169,1.948434,-1.952134,-1.639391,2.563029,-0.024324,0.047916,-0.039829,0.007998,-0.000541,0.074889,-0.7151,-1.7521,-2.8434,-0.1810,-0.1649,0.2437
20.6524,-2.197015,-1.517749,1.948066,-1.952063,-1.639372,2.563813,-0.022292,0.039216,-0.042940,0.007680,-0.000465,0.085418,-0.7049,-1.7324,-2.9841,-0.1682,-0.1681,0.2362
20.6624,-2.197241,-1.517402,1.947599,-1.951987,-1.639403,2.564718,-0.021095,0.031562,-0.045748,0.008084,-0.000409,0.094929,-0.6531,-1.7409,-2.9814,-0.1868,-0.1719,0.2300
20.6723,-2.197433,-1.517131,1.947129,-1.951897,-1.639403,2.565765,-0.018411,0.025020,-0.047297,0.007800,-0.000389,0.111208,-0.6513,-1.7798,-2.8700,-0.1769,-0.1712,0.2238
20.6824,-2.197595,-1.516931,1.946590,-1.951883,-1.639403,2.566914,-0.016175,0.019089,-0.050975,0.007058,-0.000310,0.127031,-0.6904,-1.8172,-2.8204,-0.1832,-0.1626,0.2381
20.6923,-2.197720,-1.516791,1.946086,-1.951799,-1.639419,2.568270,-0.015139,0.013163,-0.052082,0.007105,-0.000287,0.140011,-0.6159,-1.7868,-2.7397,-0.1651,-0.1735,0.2578
20.7028,-2.197871,-1.516690,1.945571,-1.951751,-1.639415,2.569714,-0.013409,0.008870,-0.052986,0.006860,-0.000199,0.156034,-0.7153,-1.7216,-2.7332,-0.1536,-0.1590,0.2652
20.7124,-2.197999,-1.516623,1.945074,-1.951707,-1.639419,2.571384,-0.012071,0.003027,-0.051620,0.006421,-0.000195,0.168358,-0.6787,-1.7772,-2.8861,-0.1510,-0.1658,0.2885
20.7225,-2.198095,-1.516627,1.944547,-1.951611,-1.639396,2.573109,-0.011549,0.000162,-0.052555,0.007197,-0.000191,0.184803,-0.5721,-2.0859,-2.7167,-0.1793,-0.1669,0.2992
20.7323,-2.198194,-1.516651,1.943988,-1.951602,-1.639412,2.575037,-0.007555,-0.003397,-0.049860,0.005467,-0.000167,0.197807,-0.5453,-2.1563,-2.7819,-0.1487,-0.1582,0.2573
20.7424,-2.198239,-1.516671,1.943488,-1.951512,-1.639442,2.577112,-0.005334,-0.004607,-0.049882,0.005616,-0.000169,0.209248,-0.5204,-2.3440,-2.7294,-0.1511,-0.1620,0.2592
20.7524,-2.198290,-1.516719,1.942993,-1.951510,-1.639388,2.579225,-0.003068,-0.005877,-0.048510,0.005263,-0.000151,0.215722,-0.6532,-2.2963,-2.6259,-0.1625,-0.1594,0.2629
20.7629,-2.198311,-1.516775,1.942542,-1.951443,-1.639434,2.581439,-0.002892,-0.006777,-0.046423,0.004074,-0.000131,0.223310,-0.5600,-2.3652,-2.6141,-0.1447,-0.1683,0.2385
20.7724,-2.198323,-1.516851,1.942071,-1.951398,-1.639393,2.583770,-0.003283,-0.006976,-0.044379,0.004129,-0.000137,0.230852,-0.6490,-2.4787,-2.7630,-0.1432,-0.1713,0.2554
20.7824,-2.198378,-1.516923,1.941624,-1.951340,-1.639434,2.586150,-0.003835,-0.007007,-0.042315,0.004288,-0.000142,0.235107,-0.7013,-2.4948,-2.6749,-0.1452,-0.1774,0.2710
