t_rel_s,fx,fy,fz,tx,ty,tz
37.1390,-0.44316,-2.51900,2.08317,-0.37822,0.00301,0.03702
37.1491,-0.92086,-2.58828,2.43176,-0.37802,-0.02722,0.04582
37.1589,-0.46042,-2.52188,2.28735,-0.37315,-0.00860,0.04647
37.1694,-0.92577,-2.49554,2.11806,-0.37434,-0.04140,0.09843
37.1791,-1.12101,-2.52648,2.20761,-0.36510,-0.01902,0.07871
37.1894,-1.30142,-2.56324,2.41427,-0.37214,-0.02828,0.06476
37.1990,-0.97059,-2.64099,2.48738,-0.37094,-0.02156,0.05864
37.2093,-1.35145,-2.55383,2.21625,-0.38692,-0.05449,0.06296
37.2192,-0.69326,-3.01977,2.40293,-0.35902,0.00237,0.05836
37.2294,-0.53572,-1.78602,1.99427,-0.37685,0.01508,0.04744
37.2393,-0.89356,-2.72229,2.28578,-0.36842,-0.05866,-0.04093
37.2491,-0.54628,-2.86729,2.14098,-0.36839,-0.01764,0.01080
37.2591,-0.40819,-2.55275,2.37674,-0.36595,-0.00921,0.00943
37.2692,-0.81859,-2.51476,2.56649,-0.36089,-0.02358,-0.00993
37.2792,-0.75618,-2.49905,2.44366,-0.36352,-0.03430,-0.04779
37.2889,-1.08587,-2.27614,2.18347,-0.36828,-0.01662,-0.08220
37.2991,0.25394,-2.45271,2.33801,-0.35525,0.05599,-0.11720
37.3093,-0.46648,-2.31426,2.33161,-0.36512,-0.04021,-0.15107
37.3194,-0.32942,-2.47758,2.38106,-0.36302,-0.00693,-0.09116
37.3294,-0.36570,-2.33987,1.99455,-0.37245,-0.00993,-0.11721
37.3390,-0.41079,-2.23661,1.85813,-0.36437,-0.02818,-0.12643
37.3492,-0.37902,-2.40323,2.24668,-0.36260,-0.01961,-0.12779
37.3591,-0.34951,-2.41652,2.07548,-0.35300,-0.00935,-0.13141
37.3691,-0.51623,-2.49428,2.21929,-0.35415,-0.02326,-0.13851
37.3792,-0.90770,-2.39074,2.26879,-0.35339,-0.02036,-0.14906
37.3890,-0.29089,-2.91437,2.17136,-0.34369,-0.01682,-0.15910
37.3992,-0.61455,-2.34662,2.58691,-0.35380,-0.01474,-0.13867
37.4092,-0.78599,-2.69481,2.10072,-0.35596,-0.01618,-0.14321
37.4192,-0.43990,-2.52485,2.44633,-0.35744,-0.01473,-0.13755
37.4291,-0.00458,-2.21733,2.32821,-0.35430,-0.02540,-0.13984
37.4391,-0.69242,-2.20534,2.41613,-0.35314,-0.01846,-0.14446
37.4491,-0.46922,-2.24075,2.44772,-0.36591,-0.01209,-0.15800
37.4590,-0.37859,-2.49661,2.01579,-0.36323,-0.01754,-0.14739
37.4690,-0.47498,-2.13636,2.02829,-0.36042,-0.03012,-0.14232
37.4791,-0.55912,-2.34898,1.94907,-0.35128,-0.02234,-0.14865
37.4892,-0.62036,-2.24776,1.99136,-0.35936,-0.01786,-0.14441
37.4992,-0.63910,-1.91768,2.23083,-0.34881,-0.03385,-0.14495
37.5094,-0.26190,-2.31197,2.09155,-0.36139,-0.01729,-0.15234
37.5192,-0.25845,-2.44410,2.25190,-0.34745,-0.01365,-0.14950
37.5292,-0.34993,-2.19175,2.43769,-0.35063,-0.02710,-0.15060
37.5391,-0.53402,-2.45509,2.41488,-0.34522,-0.02329,-0.14833
37.5492,-0.01423,-2.20139,2.13999,-0.35349,-0.00950,-0.13500
37.5590,-0.05301,-2.21453,2.34636,-0.34898,-0.00299,-0.14642
37.5692,-0.43314,-2.00216,2.22322,-0.35913,-0.00311,-0.15119
37.5792,-0.05173,-2.30299,2.29223,-0.35580,-0.02242,-0.15442
37.5891,-0.57044,-2.28923,2.18958,-0.35510,-0.02406,-0.14850
37.5992,-0.44490,-2.13278,2.32285,-0.35300,-0.02295,-0.14530
37.6092,-0.30036,-2.25083,2.32185,-0.35571,-0.00804,-0.14635
37.6192,-0.44339,-2.18333,2.41457,-0.34837,-0.01547,-0.14298
37.6290,-0.39818,-2.15911,2.61597,-0.35341,-0.01518,-0.15834
37.6391,-0.46112,-2.19977,2.30251,-0.34913,-0.03971,-0.14985
37.6492,-0.61813,-2.01685,2.43970,-0.35968,-0.02631,-0.14318
37.6590,-0.43067,-2.16865,2.05231,-0.35648,-0.02909,-0.14095
37.6690,-0.28309,-2.14546,2.05121,-0.35195,-0.01376,-0.13686
37.6790,-0.40069,-2.26877,2.19065,-0.35414,0.00278,-0.13593
37.6891,-0.43429,-2.19763,2.04145,-0.35701,-0.01596,-0.12972
37.6992,-0.67843,-2.14713,2.36261,-0.35416,-0.03808,-0.11680
37.7092,-0.39069,-2.34561,1.97173,-0.36545,-0.02839,-0.10107
37.7191,-0.22451,-2.50201,2.17298,-0.35159,-0.01604,-0.08502
37.7292,-0.33083,-2.69165,2.54253,-0.35092,0.00127,-0.06773
37.7391,-0.00667,-2.48755,2.31182,-0.35786,-0.00220,-0.05498
37.7491,-0.12024,-2.44643,2.41691,-0.35274,-0.00383,-0.04041
37.7592,-0.46476,-2.21964,2.66392,-0.35773,-0.02357,-0.00818
37.7690,-0.42022,-2.50154,2.43512,-0.36001,-0.01470,-0.01055
37.7791,-0.30964,-2.14557,2.40246,-0.36449,0.00219,-0.00210
37.7891,-0.03209,-2.36914,2.25178,-0.35331,-0.00089,0.00317
37.7992,-0.28482,-2.58610,2.29400,-0.35614,0.00608,0.01372
37.8090,-0.47451,-2.41237,2.07085,-0.36073,-0.01275,0.02434
37.8189,-0.67138,-2.74015,1.96883,-0.36321,-0.02562,0.03944
37.8292,-0.51265,-2.65867,2.13336,-0.36178,-0.00213,0.04262
37.8392,-0.28097,-2.15552,1.88815,-0.36511,0.00975,0.03885
37.8491,-0.51948,-2.50832,1.75392,-0.36440,0.02122,0.04275
37.8590,-0.04274,-2.14807,1.70430,-0.35289,-0.00454,0.04449
37.8691,-0.60039,-2.42579,1.60563,-0.36917,-0.00781,0.04677
37.8791,-0.10865,-2.30368,1.59227,-0.36561,-0.00812,0.05603
37.8891,-0.66213,-2.46375,2.18495,-0.36794,-0.00116,0.05186
37.8991,-0.22254,-2.49411,2.11259,-0.36107,0.01352,0.04427
37.9091,-0.51845,-2.00391,2.10305,-0.36178,-0.01962,0.04035
37.9192,-0.96027,-2.42805,2.40551,-0.35849,-0.01492,0.04147
37.9293,-1.33905,-2.47385,2.34640,-0.36002,-0.01090,0.05321
37.9391,-0.65116,-2.23716,2.29106,-0.36157,-0.01945,0.05473
37.9491,-1.31072,-2.63678,2.51211,-0.36129,-0.02335,0.04484
37.9591,-0.55096,-2.55899,2.99322,-0.35255,0.00428,0.04263
37.9692,-0.90135,-2.66343,3.01215,-0.36399,-0.00716,0.03889
37.9790,-1.05801,-2.53993,3.15535,-0.34573,-0.03376,0.04356
37.9890,-0.74331,-2.71648,3.68003,-0.34994,-0.01706,0.05152
37.9993,-0.34263,-2.64120,4.26052,-0.35166,0.00221,0.05582
38.0095,-1.19835,-2.64198,3.64464,-0.35490,-0.00987,0.04102
38.0190,-0.79483,-2.39276,3.74777,-0.35776,-0.00810,0.04338
38.0290,-0.38100,-2.86772,2.93736,-0.35665,-0.00125,0.04120
38.0394,-1.28570,-2.05886,2.91632,-0.37557,-0.01693,0.04739
38.0492,-0.41962,-2.38950,1.73605,-0.36152,-0.02208,0.04871
38.0592,-0.67925,-2.52877,1.77068,-0.37915,0.00137,0.06272
38.0693,-0.51411,-2.65153,1.25334,-0.35614,-0.00751,0.05252
38.0795,-0.73303,-2.42244,1.13451,-0.36577,-0.01769,0.04335
38.0890,-0.56625,-2.60553,0.84660,-0.35473,-0.00949,0.04272
38.0990,-0.76809,-2.52701,0.80324,-0.36051,-0.02069,0.03909
38.1090,-0.42509,-2.85903,0.59684,-0.36418,-0.03091,0.05342
38.1192,-0.25055,-2.71292,1.11174,-0.35617,0.01411,0.05502
38.1291,-0.40689,-2.70292,1.16739,-0.34461,-0.00343,0.05124
38.1390,-0.13762,-2.85536,1.80957,-0.35509,0.00035,0.04234
38.1491,-0.24965,-2.85040,1.79316,-0.36049,-0.00067,0.03435
38.1590,-0.05121,-2.59154,2.02082,-0.35178,0.00863,0.04810
38.1691,-0.87724,-2.55660,2.27469,-0.35941,-0.01786,0.04813
38.1791,-0.55661,-2.44389,2.18589,-0.35172,0.00626,0.04722
38.1891,-1.32802,-2.48326,2.23447,-0.36609,-0.01087,0.04569
38.1991,-0.58000,-2.47339,2.47623,-0.35008,-0.00736,0.04261
38.2093,-1.72292,-2.07891,2.08288,-0.37134,-0.04793,-0.15092
38.2192,-1.07680,-2.94490,2.76887,-0.35746,-0.01482,-0.02182
38.2289,-1.06076,-2.72802,3.13290,-0.36456,-0.01347,0.02089
38.2392,-0.52923,-2.71493,3.48005,-0.36522,-0.00429,0.05648
38.2491,-0.60606,-2.60470,3.49240,-0.37069,0.00472,0.09632
38.2592,0.20737,-3.19711,3.68548,-0.34542,0.01989,0.00175
38.2693,-0.31520,-2.59261,3.29532,-0.36562,-0.00679,-0.05320
38.2790,0.43172,-2.50174,3.15112,-0.35145,0.01178,0.16771
38.2892,-0.64265,-2.56138,3.32184,-0.35079,-0.00250,-0.07288
38.2991,-0.05582,-2.93670,3.12653,-0.34128,0.00360,0.07091
38.3092,-0.79819,-2.43580,2.52274,-0.36041,-0.02289,0.07272
38.3192,0.15180,-3.13843,3.05359,-0.33369,0.01977,-0.04121
38.3293,-0.23485,-2.28703,2.26215,-0.36242,-0.00785,0.13667
38.3391,-0.30740,-2.89161,1.91324,-0.34511,-0.00843,-0.04366
38.3492,-0.27324,-2.65396,1.79287,-0.34557,-0.00307,0.03860
38.3593,0.41077,-3.47801,2.81771,-0.32242,0.03046,0.05248
38.3691,-0.65499,-2.18130,1.87687,-0.35161,-0.02000,-0.06359
38.3791,0.09430,-2.77349,1.86940,-0.33918,0.00812,0.00514
38.3894,-0.57649,-3.30079,1.95654,-0.32114,-0.03340,-0.02425
38.3992,-0.23996,-3.59247,2.73224,-0.30036,0.00906,-0.03527
38.4090,-1.35413,-1.89198,1.60992,-0.35952,-0.04387,-0.04630
38.4190,-0.70002,-3.83375,1.95089,-0.29429,-0.02886,-0.05610
38.4291,-1.18165,-2.54796,1.71698,-0.34220,-0.05645,-0.06305
38.4390,-1.00708,-2.76095,1.93845,-0.32914,-0.03341,-0.06816
38.4491,-1.67798,-1.21046,1.75817,-0.37677,-0.05900,-0.07514
38.4592,-0.53296,-3.08362,2.65682,-0.31145,-0.02037,-0.08365
38.4690,-1.30778,-1.18566,1.99863,-0.36701,-0.03369,-0.09228
38.4791,-0.54543,-2.77686,2.44564,-0.32702,-0.02201,-0.10078
38.4893,-0.90179,-1.72154,2.33120,-0.35690,-0.03691,-0.10075
38.4992,-0.22956,-2.75943,2.31169,-0.32870,-0.01508,-0.10911
38.5094,-0.97887,-2.05955,2.17355,-0.36181,-0.02223,-0.11406
38.5191,-0.58550,-3.45545,3.98968,-0.28673,-0.00839,-0.11655
38.5291,-0.61937,-1.95488,3.39024,-0.33805,-0.00769,-0.11037
38.5391,-0.37272,-3.32847,4.08185,-0.30104,-0.01794,-0.10647
38.5489,-0.14642,-2.71385,4.03541,-0.32968,-0.00559,-0.10908
38.5589,0.69171,-2.99621,5.00573,-0.29978,0.01969,-0.09639
38.5693,-0.45466,-1.29617,3.36487,-0.36694,-0.00620,-0.10371
38.5794,-0.08745,-1.87141,3.12740,-0.34647,-0.00225,-0.09960
38.5890,0.18783,-2.98243,3.52734,-0.31049,0.00671,-0.10285
38.5991,-0.21848,-3.01894,4.03777,-0.30441,0.00060,-0.08934
38.6094,-0.81303,-1.01804,1.85144,-0.35726,-0.00403,-0.09527
38.6192,-0.92540,-1.87364,1.74787,-0.32470,-0.02577,-0.09065
38.6293,-1.11176,-0.69759,0.11837,-0.38372,-0.02177,-0.08176
38.6393,-1.08555,-1.84829,-0.00602,-0.34304,-0.03858,-0.07242
38.6491,-1.88671,-1.00886,-0.11285,-0.37554,-0.05937,-0.05948
38.6592,-0.63532,-2.58164,0.48017,-0.32513,-0.01906,-0.05395
38.6692,-1.24443,-1.06850,-0.21763,-0.37135,-0.04391,-0.04319
38.6791,-0.99701,-2.70780,0.98590,-0.31568,-0.03081,-0.02097
38.6893,-0.80050,-2.32497,1.42074,-0.33476,-0.02764,-0.00757
38.6991,0.33386,-3.20304,2.16924,-0.30690,0.00554,0.01445
38.7093,-0.43349,-2.60954,2.16645,-0.33299,-0.02485,0.01277
38.7191,0.20270,-3.73769,3.87461,-0.28847,0.00677,0.04348
38.7294,-0.21356,-2.12611,2.87170,-0.33377,0.01311,0.04527
38.7390,-0.57555,-2.61733,3.40712,-0.32620,-0.01282,0.04872
38.7492,-0.41802,-1.89716,3.10134,-0.34444,-0.00656,0.04337
38.7589,0.22154,-2.42931,3.87180,-0.31205,0.01878,0.04938
38.7689,-0.92170,-1.10176,2.70775,-0.35823,-0.03051,0.04925
38.7791,-0.84826,-1.63069,2.40964,-0.34273,-0.02271,0.04549
38.7894,-0.28172,-1.45651,1.91150,-0.34710,0.01222,0.04270
38.7991,-0.20381,-2.34200,2.05183,-0.32321,-0.00457,0.04701
38.8093,-0.89445,-1.32087,0.98166,-0.35443,-0.00784,0.04466
38.8190,-0.31934,-2.19655,1.24416,-0.33817,0.01137,0.04168
38.8292,-0.24167,-1.95545,0.79559,-0.34101,-0.00127,0.04663
38.8392,-0.28054,-2.35386,0.94820,-0.32797,0.00063,0.04334
38.8490,-0.07970,-2.33327,0.72876,-0.33220,0.00226,0.04577
38.8590,0.84777,-3.52236,1.05868,-0.29730,0.04604,0.04328
38.8691,-0.06668,-2.91612,0.87935,-0.30380,-0.00721,0.04081
38.8793,0.47900,-2.83562,0.98891,-0.31043,0.02657,0.04563
38.8892,0.15625,-2.20158,1.10796,-0.32457,-0.00066,0.05006
38.8988,0.66846,-3.31836,1.46602,-0.29102,0.02840,0.04206
38.9093,-0.66056,-2.48145,1.63477,-0.32147,-0.02738,0.03758
38.9190,0.06049,-3.53207,2.43328,-0.28207,0.01730,0.04262
38.9293,-1.01419,-2.07271,2.38176,-0.31610,-0.03464,0.04378
38.9390,-0.69575,-3.06157,2.64084,-0.28990,-0.02819,0.03893
38.9495,-1.63868,-1.85392,3.04041,-0.32027,-0.03875,0.04163
38.9593,-0.46757,-2.95613,3.66902,-0.30474,0.00472,0.04258
38.9694,-1.41257,-1.83305,3.09519,-0.33018,-0.04828,0.04885
38.9793,-1.32067,-2.29517,3.06134,-0.32679,-0.02364,0.04528
38.9892,-0.52431,-3.21857,3.90263,-0.29208,-0.00563,0.04157
38.9992,-0.11130,-2.79700,4.94385,-0.30500,0.01486,0.04605
39.0091,-0.34936,-2.18097,3.58797,-0.32045,-0.01104,0.04436
39.0192,0.80502,-4.17821,4.86128,-0.26919,0.03704,0.04788
39.0291,0.82326,-3.83691,4.10236,-0.28121,0.02324,0.04885
39.0392,0.34453,-3.08986,3.82776,-0.27980,0.03419,0.04674
39.0492,-0.01265,-2.97278,3.15856,-0.30578,0.02796,0.05500
39.0592,1.77109,-5.69132,4.13672,-0.20873,0.06051,0.04445
39.0693,0.22542,-2.73970,2.04077,-0.30608,0.00324,0.03863
39.0791,0.12188,-3.90291,2.45069,-0.25762,0.01936,0.04965
39.0892,-0.29211,-2.81710,2.23556,-0.30478,-0.00076,0.05506
39.0992,0.89932,-5.15636,2.68016,-0.22804,0.03406,0.04442
39.1091,-1.46128,-1.59139,0.68241,-0.35182,-0.05091,0.04955
39.1189,0.40390,-4.67725,2.15350,-0.23252,0.01475,0.04845
39.1293,-0.72436,-2.28510,1.84063,-0.30356,-0.02666,0.05551
39.1393,-0.04613,-5.62631,2.63232,-0.20837,0.01627,0.04329
39.1495,-2.04580,-0.62561,0.74248,-0.37235,-0.05261,0.04680
39.1590,0.22808,-5.29408,2.98811,-0.21122,0.02740,0.04800
39.1693,-1.73739,-0.95120,1.74151,-0.34563,-0.05680,0.04905
39.1792,-1.03985,-2.51443,0.87092,-0.29637,-0.02917,0.03579
39.1890,-3.40776,1.13086,-0.92524,-0.42586,-0.11972,0.04018
39.1994,-0.60134,-1.86284,-0.29677,-0.33659,-0.00819,0.03941
39.2094,-3.21694,1.94504,-1.32195,-0.46046,-0.09165,0.05667
39.2192,-1.44104,-3.31697,1.28018,-0.28062,-0.03672,0.04979
39.2291,-1.48462,-1.18940,1.67075,-0.35122,-0.02840,0.04179
39.2392,-0.57811,-3.12315,3.18228,-0.28673,-0.00884,0.04822
39.2494,-1.13990,-2.02837,3.48143,-0.32723,-0.01457,0.05523
39.2590,2.13682,-6.71497,5.47618,-0.16396,0.08917,0.05017
39.2694,0.41721,-2.38204,3.62064,-0.29692,0.01649,0.04652
39.2792,1.48554,-3.67247,3.20296,-0.25024,0.08138,0.05583
39.2891,1.13195,-2.57399,2.06084,-0.29303,0.04600,0.05932
39.2990,1.94835,-3.04455,1.43909,-0.29106,0.07893,0.04874
39.3090,-1.12217,0.75199,-0.17951,-0.40332,-0.03461,0.04526
39.3189,2.77885,-3.23278,1.58493,-0.28226,0.10270,0.05772
39.3295,-0.32704,-1.71541,0.92941,-0.32720,-0.01611,0.05440
39.3389,1.26535,-2.02672,0.39223,-0.30805,0.06237,0.04215
39.3494,-0.83392,-0.88352,1.23120,-0.36240,-0.03305,0.04465
39.3591,1.78097,-5.22191,4.37734,-0.19543,0.09126,0.05728
39.3690,-1.47430,-0.99723,2.81809,-0.36746,-0.04601,0.04720
39.3791,-0.15160,-2.55815,2.56840,-0.29554,0.01051,0.04301
39.3890,-2.19565,-2.48883,3.22762,-0.29752,-0.07837,0.04803
39.3989,0.37170,-3.85798,3.62172,-0.24115,0.03928,0.04627
39.4091,-3.84680,-0.06733,2.13616,-0.38024,-0.13684,0.05012
39.4191,-1.40837,-2.44060,2.96888,-0.31277,-0.02087,0.03664
39.4291,-2.21832,-1.42152,2.14396,-0.32943,-0.07347,0.04078
39.4392,-1.56067,-2.90411,2.35399,-0.28228,-0.02804,0.04316
39.4490,-3.55628,-0.75320,1.26033,-0.35162,-0.11255,0.03516
39.4590,-1.32885,-1.14317,0.77148,-0.35382,-0.04278,0.04296
39.4689,-2.57525,-1.31630,0.55290,-0.35274,-0.09475,0.03560
39.4791,-1.56151,-1.80029,0.81393,-0.32681,-0.03202,0.04536
39.4890,-0.99282,-1.58598,0.90594,-0.32804,-0.01220,0.05042
39.4991,0.10979,-3.87423,1.55611,-0.26956,0.00176,0.04190
39.5091,-0.35422,-1.77463,1.04871,-0.32297,-0.03550,0.04031
39.5193,2.44255,-3.31809,2.11834,-0.27851,0.10297,0.04707
39.5291,0.75073,-2.83197,1.98134,-0.27748,0.02299,0.03520
39.5390,2.53892,-3.11969,1.40700,-0.28972,0.09273,0.01604
39.5489,0.69102,-1.85446,1.50471,-0.31305,0.02260,0.01840
39.5591,2.72938,-4.28317,2.70590,-0.23575,0.11012,0.01799
39.5691,-0.01999,-3.31692,1.60843,-0.28042,-0.02599,-0.00290
39.5791,0.21807,-2.06695,1.14775,-0.32512,0.02858,-0.01723
39.5893,-1.03321,-2.80782,2.03424,-0.29241,-0.05154,-0.02900
39.5993,-0.08658,-4.44230,2.81851,-0.22579,0.01526,-0.04333
39.6092,-2.83743,-1.75545,1.85614,-0.32867,-0.09434,-0.06180
39.6191,-1.19239,-3.53833,2.57436,-0.26686,-0.02965,-0.07834
39.6294,-2.52387,-2.81204,2.81772,-0.28937,-0.09124,-0.09211
39.6391,-1.18764,-3.16840,2.99664,-0.29124,-0.02580,-0.10895
39.6493,-2.87823,-1.10201,2.64927,-0.35847,-0.09098,-0.11324
39.6590,-0.92284,-2.62231,3.09024,-0.29840,-0.02877,-0.11778
39.6694,-2.04465,-1.24207,2.61108,-0.33184,-0.06672,-0.12415
39.6794,-0.29125,-2.48881,2.90247,-0.29557,-0.00742,-0.11759
39.6892,-0.81805,-1.53606,2.59708,-0.33416,-0.03137,-0.11199
39.6991,-0.24138,-3.17952,2.84560,-0.29086,0.00576,-0.11984
39.7096,-1.10476,-1.33551,1.97323,-0.34103,-0.03460,-0.11856
39.7191,0.55695,-3.01783,2.11240,-0.29535,0.01703,-0.12326
39.7289,-0.90156,-2.09935,1.75253,-0.31810,-0.03927,-0.12805
39.7392,-0.43997,-2.86268,1.62949,-0.32167,-0.02240,-0.13894
39.7491,-0.87915,-2.39188,2.13249,-0.31382,-0.02933,-0.14358
39.7591,0.08001,-3.32783,2.62046,-0.28715,0.00371,-0.15258
39.7691,-0.59407,-2.26493,2.18028,-0.33001,-0.03037,-0.15303
39.7791,-0.24415,-2.47125,2.34650,-0.31088,-0.02701,-0.16098
39.7893,-0.56304,-2.68200,2.56851,-0.30884,-0.02044,-0.16283
39.7991,0.12746,-3.00732,2.76980,-0.29440,0.01044,-0.16458
39.8093,-1.03882,-1.59905,2.05212,-0.34755,-0.03725,-0.16155
39.8190,0.09541,-3.13481,3.44340,-0.28916,0.00882,-0.16244
39.8292,-0.32735,-2.63179,3.63295,-0.30984,-0.02012,-0.16246
39.8392,0.01506,-2.74572,3.99098,-0.29591,-0.01633,-0.15797
39.8495,-0.66948,-1.53934,3.89849,-0.33331,-0.02618,-0.15745
39.8591,0.18584,-4.27164,5.84790,-0.24985,0.01734,-0.16116
39.8691,-0.77927,-1.84131,4.33646,-0.32502,-0.02117,-0.16255
39.8791,-0.20334,-2.43672,4.25739,-0.30027,-0.00738,-0.16160
39.8890,-0.63702,-1.72348,3.58587,-0.31718,-0.01418,-0.15248
39.8991,0.01442,-2.53771,3.41692,-0.31251,-0.00672,-0.15567
39.9092,-0.96622,-0.66304,2.24861,-0.36761,-0.04620,-0.16681
39.9190,-0.46862,-2.89474,3.22193,-0.29336,0.00204,-0.15696
39.9291,-0.66328,-1.14536,1.95243,-0.34659,-0.01627,-0.15706
39.9390,-1.26835,-2.77853,2.15792,-0.30722,-0.04350,-0.15979
39.9492,-1.04328,-1.20628,1.24479,-0.35533,-0.04922,-0.16334
39.9590,-0.48705,-3.25792,1.94981,-0.27164,-0.02864,-0.16207
39.9691,-1.25021,-1.50156,0.60618,-0.33181,-0.04400,-0.16521
39.9792,-1.13455,-2.62266,0.63465,-0.29868,-0.04189,-0.16914
39.9893,-1.12519,-2.37109,0.79603,-0.31289,-0.04278,-0.16337
39.9991,-0.64562,-3.25507,1.48984,-0.27847,-0.01854,-0.16456
40.0093,-1.29887,-1.20079,0.79768,-0.33447,-0.04568,-0.15976
40.0192,-0.57331,-3.24410,1.95547,-0.28271,-0.02639,-0.16362
40.0291,-0.18479,-2.02474,1.78185,-0.31212,-0.02061,-0.15564
40.0392,-0.36334,-2.51594,2.46277,-0.30091,-0.02092,-0.15430
40.0493,-0.22282,-1.20576,2.31994,-0.32821,-0.01319,-0.15202
40.0591,0.95766,-2.97873,3.95299,-0.27916,0.03881,-0.15118
40.0693,0.30186,-1.21276,3.28723,-0.33723,0.00315,-0.15712
40.0792,0.96758,-1.92330,3.62873,-0.31036,0.01626,-0.15010
40.0891,1.15933,-1.48987,3.73842,-0.32177,0.04511,-0.14365
40.0994,1.28868,-2.40789,3.92204,-0.29174,0.04720,-0.15457
40.1094,0.43470,-0.93875,2.79257,-0.34793,0.00366,-0.15057
40.1190,1.66093,-2.15386,3.60733,-0.29111,0.06125,-0.14098
40.1291,0.71889,-1.64211,2.57019,-0.32411,0.01701,-0.14889
40.1391,0.69427,-2.39659,2.41309,-0.30869,0.02087,-0.15375
40.1492,-0.02029,-2.17289,1.62245,-0.31124,-0.01653,-0.15407
40.1591,0.73198,-3.15184,2.32075,-0.27890,0.03170,-0.14523
40.1691,-0.81385,-1.89539,0.95837,-0.31987,-0.04659,-0.15675
40.1791,-0.96326,-1.98347,0.70844,-0.31366,-0.04507,-0.15618
40.1893,-1.39212,-2.09384,0.74341,-0.31432,-0.05035,-0.15864
40.1991,-0.70223,-4.14352,1.11357,-0.26083,-0.01860,-0.15554
40.2092,-2.28394,-2.11462,0.45972,-0.31085,-0.07911,-0.15398
40.2191,-0.53543,-2.70280,0.75618,-0.28140,-0.02176,-0.15895
40.2293,-1.95673,-2.46870,1.03964,-0.30128,-0.08198,-0.15971
40.2392,-0.76741,-3.06704,1.49849,-0.28409,-0.03225,-0.15724
40.2493,-1.61071,-1.65236,1.45030,-0.31758,-0.06067,-0.15175
40.2593,-0.00902,-3.13133,2.67979,-0.28511,-0.01416,-0.14920
40.2691,-1.36459,-1.65990,2.64494,-0.30994,-0.05058,-0.16013
40.2795,-0.06243,-2.20417,3.08092,-0.29600,0.00460,-0.14869
40.2894,0.05406,-1.62947,3.96898,-0.31438,-0.01803,-0.14175
40.2992,0.55843,-2.35113,4.25491,-0.30345,0.01852,-0.14563
40.3092,-0.36655,-0.72350,3.81634,-0.34234,-0.02962,-0.15727
40.3195,1.37304,-2.17261,5.47840,-0.30360,0.06286,-0.14020
40.3290,0.40684,-1.54988,4.65016,-0.32951,0.00223,-0.15054
40.3391,0.52074,-1.43473,4.07994,-0.33243,0.00360,-0.14749
40.3493,1.06465,-1.45602,3.43431,-0.32674,0.01328,-0.14339
40.3590,1.18480,-2.05097,3.73739,-0.30467,0.04784,-0.13519
40.3691,-0.16947,-1.48500,1.71824,-0.33441,-0.01317,-0.16113
40.3791,-0.21990,-1.83989,0.86462,-0.32546,-0.01041,-0.15114
40.3894,0.47593,-2.06289,0.61056,-0.32362,0.01725,-0.14529
40.3991,-0.37824,-3.62994,0.83956,-0.25020,-0.02794,-0.14995
40.4092,-0.84168,-2.77217,-0.28432,-0.30043,-0.05279,-0.15234
40.4192,0.88301,-1.71030,-0.59345,-0.32675,0.01994,-0.15549
40.4291,-1.86423,-3.28272,0.64745,-0.27748,-0.09281,-0.15649
40.4391,0.27454,-3.58703,0.31075,-0.26433,-0.00579,-0.15164
40.4491,-1.81935,-2.84595,0.72569,-0.28782,-0.07467,-0.15035
40.4592,0.13553,-3.35987,1.26632,-0.26957,-0.01158,-0.15819
40.4693,-1.82847,-2.44862,1.44906,-0.30555,-0.09119,-0.15357
40.4792,-0.38876,-3.07083,1.83340,-0.27877,-0.00597,-0.14994
40.4892,-1.39383,-1.83518,1.69251,-0.31750,-0.06066,-0.14911
40.4991,-0.60693,-3.25456,2.59442,-0.28213,-0.03623,-0.15818
40.5092,-1.67254,-1.61908,2.15199,-0.32046,-0.07856,-0.15646
40.5191,0.03406,-2.30689,2.25286,-0.29736,0.00985,-0.14827
40.5292,-2.40874,-2.05647,2.33317,-0.30784,-0.09134,-0.15453
40.5392,-1.54647,-1.73290,2.28774,-0.32262,-0.02694,-0.15282
40.5495,-1.24458,-1.65498,2.65734,-0.32397,-0.05555,-0.14805
40.5591,-0.56922,-2.48224,2.91754,-0.29807,-0.01969,-0.14951
40.5693,-1.08060,-1.80971,2.40988,-0.31806,-0.05412,-0.15245
40.5793,-0.32791,-2.18275,2.45896,-0.31102,-0.02572,-0.15213
40.5893,-0.23507,-2.47242,3.23484,-0.28999,-0.03424,-0.15628
40.5992,-0.11047,-2.70384,3.46792,-0.28456,-0.00461,-0.14901
40.6091,-0.83082,-2.01916,2.77397,-0.32035,-0.04917,-0.14776
40.6190,0.71977,-2.29444,3.35387,-0.29349,0.01733,-0.14219
40.6291,0.35440,-3.29257,3.63878,-0.27707,-0.00619,-0.14475
40.6391,0.43569,-1.73354,3.24730,-0.30366,-0.00505,-0.14113
40.6493,0.51591,-1.91465,3.49124,-0.30652,0.01825,-0.14568
40.6592,1.63225,-2.69714,4.43742,-0.27878,0.06283,-0.14187
40.6692,0.83321,-1.59431,3.75713,-0.31345,0.00439,-0.15497
40.6794,0.86800,-1.66607,3.89231,-0.30957,0.02963,-0.14094
40.6893,1.15668,-1.88111,3.34566,-0.31886,0.03556,-0.13996
40.6990,0.66027,-2.15847,2.79403,-0.31382,-0.00723,-0.15531
