t_rel_s,t_wall,gello_q1,gello_q2,gello_q3,gello_q4,gello_q5,gello_q6,gello_qd1,gello_qd2,gello_qd3,gello_qd4,gello_qd5,gello_qd6,gello_grip,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,ur_q1,ur_q2,ur_q3,ur_q4,ur_q5,ur_q6,ur_qd1,ur_qd2,ur_qd3,ur_qd4,ur_qd5,ur_qd6,ur_eff1,ur_eff2,ur_eff3,ur_eff4,ur_eff5,ur_eff6,grip_cmd,grip_pos,fx,fy,fz,tx,ty,tz,tcp_x,tcp_y,tcp_z,tcp_qx,tcp_qy,tcp_qz,tcp_qw
0.7862,1783066404.4983,-2.250757,-1.673776,1.100916,-1.338776,-1.509048,2.858933,0.00000,-0.00136,0.27186,0.00000,0.00000,0.00000,0.0000,-2.251356,-1.670603,1.095396,-1.338928,-1.509048,2.859159,-2.251553,-1.666033,1.083000,-1.339008,-1.509051,2.859290,0.008049,-0.077198,0.206568,0.001424,-0.000000,-0.003854,0.4655,-2.2264,-0.6206,-0.1187,-0.0068,-0.1567,,0.0118,-0.47877,-2.16820,3.28038,-0.33123,-0.07836,0.03475,0.152442,0.410497,0.743263,0.188524,0.965905,0.169006,0.054066
0.7961,1783066404.5082,-2.250757,-1.675295,1.110120,-1.338776,-1.509048,2.858933,0.00000,-0.04612,0.27940,0.00000,0.00000,0.00000,0.0000,-2.251319,-1.671088,1.097653,-1.338919,-1.509048,2.859145,-2.251488,-1.666881,1.085096,-1.339008,-1.509063,2.859258,0.006624,-0.076516,0.222476,0.002985,-0.000000,-0.003367,0.5529,-2.4215,-0.3822,-0.0957,-0.0083,-0.1739,,0.0118,-0.20107,-1.55916,1.76010,-0.35417,-0.08422,0.02942,0.152314,0.410379,0.742659,0.188519,0.966017,0.168461,0.053781
0.8061,1783066404.5183,-2.250757,-1.675295,1.110120,-1.338776,-1.509048,2.858933,0.00000,-0.04612,0.27940,0.00000,0.00000,0.00000,0.0000,-2.251269,-1.671842,1.101535,-1.338908,-1.509048,2.859126,-2.251440,-1.667730,1.087313,-1.338979,-1.509047,2.859246,0.005748,-0.084308,0.222622,0.001638,-0.000000,-0.001607,0.4848,-2.2469,-0.7388,-0.1844,-0.0267,-0.1565,,0.0118,-0.13088,-2.74738,2.11539,-0.33442,-0.07397,0.02912,0.152201,0.410272,0.741997,0.188534,0.966138,0.167858,0.053450
0.8162,1783066404.5283,-2.250757,-1.675295,1.110120,-1.338776,-1.509048,2.858933,0.00000,-0.04612,0.27940,0.00000,0.00000,0.00000,0.0000,-2.251237,-1.672269,1.103429,-1.338901,-1.509048,2.859114,-2.251349,-1.668580,1.089535,-1.338959,-1.509066,2.859222,0.005882,-0.079407,0.232274,0.002293,-0.000000,-0.002673,0.4383,-1.7244,-0.2530,-0.1444,-0.0311,-0.1492,,0.0118,0.30909,-3.08336,2.14286,-0.30295,-0.06552,0.03464,0.152072,0.410170,0.741333,0.188526,0.966262,0.167250,0.053133
0.8261,1783066404.5382,-2.250757,-1.675311,1.119324,-1.338776,-1.510567,2.858933,0.00000,-0.00045,0.27523,0.00000,-0.04541,0.00000,0.0000,-2.251194,-1.672810,1.106590,-1.338891,-1.509086,2.859098,-2.251313,-1.669424,1.091863,-1.338960,-1.509032,2.859191,0.004619,-0.079543,0.238739,0.001380,-0.000000,-0.001840,0.4371,-1.7774,-0.4288,-0.1598,-0.0366,-0.1495,,0.0118,-0.27463,-1.39431,0.63091,-0.36790,-0.06441,0.03092,0.151975,0.410078,0.740621,0.188539,0.966389,0.166612,0.052776
0.8362,1783066404.5483,-2.250757,-1.675311,1.119324,-1.338776,-1.510567,2.858933,0.00000,-0.00045,0.27523,0.00000,-0.04541,0.00000,0.0000,-2.251168,-1.673115,1.109435,-1.338885,-1.509161,2.859088,-2.251327,-1.670198,1.094343,-1.338923,-1.509036,2.859178,0.003266,-0.073461,0.255518,0.003127,-0.000000,-0.001633,0.4577,-1.7745,-0.5023,-0.1614,-0.0294,-0.1507,,0.0118,-0.37026,-3.66861,1.67579,-0.31084,-0.07930,0.03194,0.151940,0.410023,0.739804,0.188596,0.966531,0.165851,0.052379
0.8462,1783066404.5583,-2.250757,-1.675311,1.119324,-1.338776,-1.510567,2.858933,0.00000,-0.00045,0.27523,0.00000,-0.04541,0.00000,0.0000,-2.251131,-1.673500,1.112567,-1.338876,-1.509270,2.859075,-2.251256,-1.670951,1.096923,-1.338923,-1.509063,2.859178,0.002756,-0.069357,0.260102,0.000819,-0.000000,-0.001983,0.3574,-1.6810,-0.5551,-0.1833,-0.0349,-0.1576,,0.0118,0.14211,-2.93878,1.32695,-0.32662,-0.07368,0.03209,0.151889,0.410002,0.738937,0.188624,0.966684,0.165052,0.051965
0.8563,1783066404.5684,-2.250757,-1.675311,1.119324,-1.338776,-1.510567,2.858933,0.00000,-0.00045,0.27523,0.00000,-0.04541,0.00000,0.0000,-2.251108,-1.673714,1.114070,-1.338871,-1.509340,2.859066,-2.251263,-1.671617,1.099599,-1.338931,-1.509044,2.859150,0.001929,-0.058509,0.273298,0.000353,-0.000000,-0.001562,0.3515,-1.4464,-0.2761,-0.1214,-0.0660,-0.1541,,0.0118,0.11377,-2.91066,1.33134,-0.31880,-0.08685,0.03128,0.151907,0.410021,0.737990,0.188676,0.966847,0.164184,0.051498
0.8661,1783066404.5783,-2.250757,-1.675311,1.128528,-1.338776,-1.509063,2.858933,0.00000,-0.00000,0.27718,0.00000,0.04528,0.00000,0.0000,-2.251077,-1.673985,1.117779,-1.338863,-1.509357,2.859055,-2.251263,-1.672175,1.102360,-1.338880,-1.509044,2.859134,0.002071,-0.058430,0.273568,0.001352,-0.000000,-0.001623,0.4273,-1.7599,-0.8169,-0.2333,-0.1219,-0.1617,,0.0118,-0.15127,-2.51627,1.08647,-0.33238,-0.08998,0.03055,0.151967,0.410094,0.736952,0.188740,0.967028,0.163202,0.050981
0.8762,1783066404.5883,-2.250757,-1.675311,1.128528,-1.338776,-1.509063,2.858933,0.00000,-0.00000,0.27718,0.00000,0.04528,0.00000,0.0000,-2.251058,-1.674137,1.120199,-1.338859,-1.509341,2.859048,-2.251212,-1.672694,1.105115,-1.338875,-1.509063,2.859129,0.002224,-0.049877,0.273557,0.000606,-0.002885,-0.001607,0.4105,-1.6669,-0.6038,-0.2053,-0.1868,-0.1595,,0.0118,0.31074,-3.83512,2.52272,-0.30193,-0.07369,0.03301,0.152021,0.410191,0.735905,0.188786,0.967211,0.162223,0.050469
0.8862,1783066404.5983,-2.250757,-1.675311,1.128528,-1.338776,-1.509063,2.858933,0.00000,-0.00000,0.27718,0.00000,0.04528,0.00000,0.0000,-2.251032,-1.674329,1.122838,-1.338852,-1.509319,2.859038,-2.251200,-1.673176,1.107834,-1.338883,-1.509107,2.859114,0.002012,-0.038491,0.278025,0.000387,-0.006033,-0.001585,0.4506,-1.6220,-0.6066,-0.1974,-0.1696,-0.1633,,0.0118,-0.24366,-2.52746,1.68383,-0.32991,-0.08307,0.02782,0.152103,0.410292,0.734859,0.188848,0.967388,0.161242,0.049976
0.8963,1783066404.6084,-2.250757,-1.675311,1.137732,-1.338776,-1.510567,2.858933,0.00000,-0.00000,0.27639,0.00000,-0.04515,0.00000,0.0000,-2.251015,-1.674437,1.125208,-1.338848,-1.509346,2.859032,-2.251204,-1.673558,1.110581,-1.338887,-1.509167,2.859078,0.001028,-0.032417,0.280856,0.000330,-0.006486,-0.001374,0.4521,-1.7521,-0.4724,-0.1616,-0.1452,-0.1585,,0.0118,-0.04658,-2.87772,1.86731,-0.33176,-0.08276,0.03161,0.152229,0.410434,0.733758,0.188912,0.967576,0.160198,0.049461
0.9062,1783066404.6183,-2.250757,-1.675311,1.137732,-1.338776,-1.510567,2.858933,0.00000,-0.00000,0.27639,0.00000,-0.04515,0.00000,0.0000,-2.250993,-1.674573,1.129217,-1.338843,-1.509444,2.859024,-2.251176,-1.673842,1.113356,-1.338883,-1.509216,2.859074,0.001113,-0.031638,0.273948,0.000301,-0.003608,-0.001272,0.5008,-2.0587,-1.0670,-0.2502,-0.1506,-0.1590,,0.0118,-0.29769,-2.74127,1.52524,-0.33379,-0.09138,0.02924,0.152376,0.410627,0.732602,0.188979,0.967772,0.159101,0.048906
0.9162,1783066404.6283,-2.250757,-1.675311,1.137732,-1.338776,-1.510567,2.858933,0.00000,-0.00000,0.27639,0.00000,-0.04515,0.00000,0.0000,-2.250979,-1.674651,1.131149,-1.338839,-1.509506,2.859018,-2.251168,-1.674124,1.116060,-1.338875,-1.509223,2.859062,0.002146,-0.016658,0.282942,0.000285,-0.002912,-0.001223,0.3054,-1.7223,-0.2260,-0.1705,-0.1625,-0.1392,,0.0118,0.34940,-3.76195,2.35069,-0.30525,-0.06408,0.03331,0.152521,0.410810,0.731476,0.189045,0.967961,0.158040,0.048349
0.9261,1783066404.6382,-2.250757,-1.676829,1.148454,-1.338776,-1.510582,2.858933,0.00000,-0.04546,0.32099,0.00000,-0.00045,0.00000,0.0000,-2.250960,-1.674830,1.134543,-1.338834,-1.509595,2.859011,-2.251179,-1.674308,1.118886,-1.338864,-1.509279,2.859050,0.000741,-0.018549,0.281031,0.000448,-0.002809,-0.000991,0.5037,-2.0134,-0.5206,-0.2089,-0.1839,-0.1580,,0.0118,-0.41046,-1.55081,1.05587,-0.36713,-0.08804,0.02933,0.152722,0.411041,0.730251,0.189132,0.968163,0.156870,0.047764
0.9362,1783066404.6484,-2.250757,-1.676829,1.148454,-1.338776,-1.510582,2.858933,0.00000,-0.04546,0.32099,0.00000,-0.00045,0.00000,0.0000,-2.250948,-1.675034,1.137742,-1.338831,-1.509652,2.859007,-2.251140,-1.674452,1.121721,-1.338839,-1.509346,2.859031,0.001696,-0.015413,0.285165,0.000330,-0.003709,-0.001097,0.4437,-2.0074,-0.9327,-0.2395,-0.1798,-0.1444,,0.0118,-0.14983,-3.73152,2.81944,-0.30377,-0.07640,0.02456,0.152916,0.411295,0.729004,0.189193,0.968374,0.155671,0.047166
0.9462,1783066404.6583,-2.250757,-1.676829,1.148454,-1.338776,-1.510582,2.858933,0.00000,-0.04546,0.32099,0.00000,-0.00045,0.00000,0.0000,-2.250932,-1.675299,1.141233,-1.338827,-1.509732,2.859001,-2.251121,-1.674592,1.124531,-1.338840,-1.509351,2.859007,0.000953,-0.013444,0.278880,0.000153,-0.004599,-0.000851,0.5014,-2.0977,-0.8356,-0.2534,-0.1805,-0.1599,,0.0118,-0.17475,-1.55448,1.87638,-0.36980,-0.08280,0.02735,0.153111,0.411547,0.727768,0.189255,0.968578,0.154506,0.046553
0.9562,1783066404.6683,-2.250757,-1.676829,1.148454,-1.338776,-1.510582,2.858933,0.00000,-0.04546,0.32099,0.00000,-0.00045,0.00000,0.0000,-2.250922,-1.675452,1.142891,-1.338825,-1.509782,2.858997,-2.251143,-1.674668,1.127343,-1.338856,-1.509414,2.859026,0.001174,-0.004857,0.298994,0.000427,-0.007378,-0.000695,0.3931,-1.7329,-0.1286,-0.1126,-0.1824,-0.1417,,0.0118,-0.35749,-2.28311,2.00580,-0.35667,-0.07436,0.02926,0.153349,0.411816,0.726505,0.189364,0.968776,0.153304,0.045953
0.9662,1783066404.6783,-2.250757,-1.676845,1.157673,-1.338776,-1.510582,2.858933,0.00000,-0.00046,0.27667,0.00000,-0.00000,0.00000,0.0000,-2.250908,-1.675653,1.146815,-1.338821,-1.509852,2.858992,-2.251128,-1.674767,1.130405,-1.338856,-1.509531,2.859049,0.000753,-0.016838,0.296426,0.000452,-0.006689,-0.000693,0.5459,-2.2541,-0.8352,-0.2478,-0.1741,-0.1484,,0.0118,-0.76017,-1.41999,1.72406,-0.37728,-0.11070,0.03204,0.153587,0.412101,0.725133,0.189467,0.968994,0.151986,0.045318
0.9762,1783066404.6883,-2.250757,-1.676845,1.157673,-1.338776,-1.510582,2.858933,0.00000,-0.00046,0.27667,0.00000,-0.00000,0.00000,0.0000,-2.250899,-1.675769,1.149332,-1.338819,-1.509895,2.858989,-2.251111,-1.674957,1.133402,-1.338803,-1.509568,2.858980,0.001991,-0.016830,0.296422,0.000402,-0.005260,-0.000696,0.4683,-2.1937,-1.2414,-0.2743,-0.1896,-0.1396,,0.0118,0.24159,-3.60856,3.66567,-0.30698,-0.07712,0.03173,0.153775,0.412338,0.723822,0.189515,0.969210,0.150728,0.044679
0.9863,1783066404.6984,-2.250757,-1.676845,1.157673,-1.338776,-1.510582,2.858933,0.00000,-0.00046,0.27667,0.00000,-0.00000,0.00000,0.0000,-2.250887,-1.675920,1.152044,-1.338815,-1.509956,2.858984,-2.251104,-1.675101,1.136285,-1.338796,-1.509624,2.859002,0.001273,-0.014963,0.285159,0.000195,-0.006124,-0.000599,0.4971,-2.0954,-0.5720,-0.2466,-0.1780,-0.1409,,0.0118,-0.32795,-2.43966,2.77280,-0.33712,-0.08499,0.02780,0.153975,0.412580,0.722549,0.189610,0.969407,0.149517,0.044067
0.9962,1783066404.7083,-2.250757,-1.676845,1.177508,-1.337258,-1.510582,2.858933,0.00000,-0.00000,0.59746,0.04574,-0.00000,0.00000,0.0000,-2.250880,-1.676008,1.155228,-1.338773,-1.509994,2.858981,-2.251092,-1.675198,1.139171,-1.338817,-1.509694,2.858990,0.000774,-0.009938,0.299782,0.000178,-0.006154,-0.000506,0.4912,-2.0561,-0.3586,-0.1890,-0.1831,-0.1446,,0.0118,-0.40511,-1.59982,2.14378,-0.36460,-0.08180,0.02751,0.154190,0.412842,0.721257,0.189687,0.969608,0.148292,0.043459
1.0061,1783066404.7182,-2.250757,-1.676845,1.177508,-1.337258,-1.510582,2.858933,0.00000,-0.00000,0.59746,0.04574,-0.00000,0.00000,0.0000,-2.250870,-1.676122,1.162728,-1.338653,-1.510046,2.858978,-2.251080,-1.675400,1.142143,-1.338789,-1.509763,2.859025,0.000867,-0.020426,0.291984,0.000040,-0.006227,-0.000516,0.6284,-2.2730,-1.0390,-0.2891,-0.1591,-0.1507,,0.0118,-0.75237,-2.61806,2.50291,-0.34781,-0.09639,0.03099,0.154371,0.413062,0.719963,0.189787,0.969804,0.147056,0.042841
1.0162,1783066404.7283,-2.250757,-1.676845,1.177508,-1.337258,-1.510582,2.858933,0.00000,-0.00000,0.59746,0.04574,-0.00000,0.00000,0.0000,-2.250864,-1.676188,1.166777,-1.338576,-1.510078,2.858975,-2.251056,-1.675560,1.145033,-1.338796,-1.509803,2.858978,0.001674,-0.008892,0.307465,0.000357,-0.004698,-0.000493,0.3393,-1.4834,0.1321,-0.1159,-0.1813,-0.1558,,0.0118,-0.06542,-3.21121,2.96830,-0.32758,-0.07503,0.03689,0.154551,0.413294,0.718692,0.189837,0.970002,0.145856,0.042232
1.0262,1783066404.7383,-2.250757,-1.676845,1.186818,-1.337242,-1.510582,2.858933,0.00000,-0.00000,0.27732,0.00045,-0.00000,0.00000,0.0000,-2.250855,-1.676274,1.171788,-1.338465,-1.510123,2.858972,-2.251044,-1.675668,1.148116,-1.338892,-1.509859,2.858990,0.000892,-0.012055,0.322126,0.000744,-0.004807,-0.000445,0.4785,-1.5717,0.4244,-0.0844,-0.2016,-0.1469,,0.0118,-0.68816,0.46605,-0.09228,-0.44072,-0.11435,0.03522,0.154774,0.413567,0.717320,0.189927,0.970203,0.144586,0.041590
1.0363,1783066404.7484,-2.250757,-1.676845,1.186818,-1.337242,-1.510582,2.858933,0.00000,-0.00000,0.27732,0.00045,-0.00000,0.00000,0.0000,-2.250850,-1.676324,1.175601,-1.338394,-1.510151,2.858970,-2.251024,-1.675847,1.151600,-1.338757,-1.509892,2.858994,0.001639,-0.004859,0.377542,0.012114,-0.005256,-0.000417,0.4120,-1.0526,0.4812,-0.0613,-0.1836,-0.1443,,0.0118,-0.66282,-2.42460,0.53912,-0.36998,-0.09280,0.02950,0.154987,0.413838,0.715761,0.190022,0.970441,0.143075,0.040808
1.0462,1783066404.7583,-2.250757,-1.676845,1.186818,-1.337242,-1.510582,2.858933,0.00000,-0.00000,0.27732,0.00045,-0.00000,0.00000,0.0000,-2.250842,-1.676390,1.179590,-1.338294,-1.510189,2.858967,-2.250996,-1.676030,1.155455,-1.338792,-1.509924,2.858978,0.003846,-0.019831,0.399623,0.001869,-0.003243,-0.000394,0.3905,-1.8104,-0.0680,-0.1002,-0.2048,-0.1359,,0.0118,0.03101,-1.72394,-0.27336,-0.40735,-0.07746,0.03214,0.155230,0.414150,0.714052,0.190110,0.970692,0.141477,0.039982
1.0562,1783066404.7683,-2.250757,-1.676845,1.186818,-1.337242,-1.510582,2.858933,0.00000,-0.00000,0.27732,0.00045,-0.00000,0.00000,0.0000,-2.250837,-1.676429,1.181405,-1.338231,-1.510212,2.858965,-2.250964,-1.676194,1.159548,-1.338644,-1.510019,2.858994,0.002526,-0.011216,0.426303,0.011432,-0.005108,-0.000393,0.3865,-1.5383,-0.1123,-0.1269,-0.1846,-0.1509,,0.0118,0.12464,-4.27016,1.30780,-0.31423,-0.07794,0.02721,0.155489,0.414476,0.712199,0.190227,0.970967,0.139674,0.039079
1.0661,1783066404.7783,-2.250757,-1.676845,1.197542,-1.337242,-1.510582,2.860451,0.00000,-0.00000,0.32216,0.00000,-0.00000,0.04562,0.0000,-2.250831,-1.676480,1.185994,-1.338143,-1.510245,2.859040,-2.250948,-1.676329,1.163937,-1.338656,-1.510012,2.858998,0.001365,-0.015508,0.430445,0.002052,-0.003420,-0.000432,0.6271,-2.3033,-1.0739,-0.1533,-0.1866,-0.1353,,0.0118,-0.49752,-1.20022,0.31448,-0.40357,-0.09256,0.03588,0.155783,0.414850,0.710215,0.190344,0.971249,0.137819,0.038095
1.0762,1783066404.7883,-2.250757,-1.676845,1.197542,-1.337242,-1.510582,2.860451,0.00000,-0.00000,0.32216,0.00000,-0.00000,0.04562,0.0000,-2.250827,-1.676509,1.188904,-1.338088,-1.510265,2.859110,-2.250924,-1.676425,1.168231,-1.338433,-1.510072,2.858973,0.002690,-0.012158,0.420181,0.009338,-0.003897,-0.000402,0.4256,-1.8090,-0.6519,-0.2098,-0.1910,-0.1292,,0.0118,-0.17960,-4.61016,4.18321,-0.30930,-0.07582,0.02700,0.156069,0.415209,0.708227,0.190451,0.971541,0.135871,0.037100
1.0861,1783066404.7983,-2.250757,-1.676845,1.197542,-1.337242,-1.510582,2.860451,0.00000,-0.00000,0.32216,0.00000,-0.00000,0.04562,0.0000,-2.250821,-1.676549,1.191930,-1.338012,-1.510293,2.859208,-2.250908,-1.676417,1.172304,-1.338441,-1.510116,2.859017,0.001859,-0.003893,0.410170,0.003553,-0.003150,-0.000350,0.5334,-1.8875,-0.6898,-0.1402,-0.1846,-0.1167,,0.0118,-0.43216,-1.83280,3.08862,-0.38717,-0.09587,0.02880,0.156380,0.415597,0.706325,0.190583,0.971799,0.134078,0.036174
1.0962,1783066404.8083,-2.250757,-1.676845,1.205242,-1.337242,-1.510582,2.860467,0.00000,-0.00000,0.23139,0.00000,-0.00000,0.00046,0.0000,-2.250818,-1.676572,1.194337,-1.337964,-1.510310,2.859272,-2.250907,-1.676421,1.176330,-1.338397,-1.510151,2.858939,0.001712,-0.000179,0.400425,0.008621,-0.003005,-0.000250,0.5031,-2.2002,-0.9547,-0.1646,-0.1961,-0.0875,,0.0118,-0.23875,-1.99733,3.10526,-0.36770,-0.09217,0.03133,0.156683,0.415965,0.704441,0.190662,0.972062,0.132288,0.035255
1.1062,1783066404.8183,-2.250757,-1.676845,1.205242,-1.337242,-1.510582,2.860467,0.00000,-0.00000,0.23139,0.00000,-0.00000,0.00046,0.0000,-2.250813,-1.676603,1.198123,-1.337898,-1.510333,2.859365,-2.250888,-1.676417,1.180226,-1.338239,-1.510176,2.858970,0.001068,-0.001460,0.378806,0.008254,-0.003742,-0.000068,0.6713,-2.7641,-1.7329,-0.2633,-0.1772,-0.0434,,0.0118,-0.81570,-3.29115,3.56249,-0.33859,-0.11066,0.02821,0.156960,0.416316,0.702599,0.190783,0.972313,0.130505,0.034325
1.1163,1783066404.8284,-2.250757,-1.676845,1.205242,-1.337242,-1.510582,2.860467,0.00000,-0.00000,0.23139,0.00000,-0.00000,0.00046,0.0000,-2.250810,-1.676621,1.199866,-1.337858,-1.510348,2.859425,-2.250849,-1.676460,1.183848,-1.338205,-1.510187,2.858974,0.002250,0.001897,0.365220,0.012113,-0.001800,0.002787,0.4250,-1.8698,-0.7068,-0.1918,-0.2096,0.0203,,0.0118,0.93603,-3.46747,3.74352,-0.31146,-0.06956,0.02867,0.157193,0.416628,0.700918,0.190867,0.972537,0.128920,0.033492
1.1261,1783066404.8382,-2.250757,-1.676845,1.212912,-1.337242,-1.510582,2.860467,0.00000,-0.00000,0.23071,0.00000,0.00000,0.00000,0.0000,-2.250806,-1.676646,1.202675,-1.337801,-1.510368,2.859510,-2.250849,-1.676453,1.187381,-1.338189,-1.510216,2.859033,0.001079,-0.005943,0.344919,0.002956,-0.003156,0.004252,0.5178,-1.9677,-1.1880,-0.1737,-0.1917,0.0809,,0.0118,-0.36791,-1.83041,2.32561,-0.39100,-0.11824,0.01473,0.157452,0.416942,0.699259,0.190996,0.972745,0.127356,0.032679
1.1363,1783066404.8484,-2.250757,-1.676845,1.212912,-1.337242,-1.510582,2.860467,0.00000,-0.00000,0.23071,0.00000,0.00000,0.00000,0.0000,-2.250803,-1.676661,1.205142,-1.337767,-1.510381,2.859563,-2.250825,-1.676489,1.190764,-1.338042,-1.510267,2.859078,0.001696,-0.001801,0.322655,0.009506,-0.002317,0.006878,0.5716,-2.1857,-1.5266,-0.2394,-0.1919,0.0740,,0.0118,-0.15946,-3.82213,3.95277,-0.32179,-0.09380,0.00761,0.157667,0.417216,0.697671,0.191105,0.972951,0.125813,0.031890
1.1462,1783066404.8583,-2.250757,-1.676845,1.212912,-1.337242,-1.510582,2.860467,0.00000,-0.00000,0.23071,0.00000,0.00000,0.00000,0.0000,-2.250800,-1.676680,1.207750,-1.337719,-1.510398,2.859639,-2.250816,-1.676496,1.193867,-1.338050,-1.510267,2.859130,0.000832,-0.000566,0.298018,0.003562,-0.002124,0.008571,0.4567,-2.2872,-1.5478,-0.1894,-0.1958,0.0897,,0.0118,0.23631,-1.63715,2.92393,-0.37441,-0.07263,-0.00055,0.157879,0.417483,0.696220,0.191211,0.973127,0.124459,0.031172
1.1562,1783066404.8684,-2.250757,-1.676845,1.212912,-1.337242,-1.510582,2.860467,0.00000,-0.00000,0.23071,0.00000,0.00000,0.00000,0.0000,-2.250798,-1.676692,1.208960,-1.337689,-1.510408,2.859687,-2.250809,-1.676457,1.196731,-1.337966,-1.510261,2.859214,0.000527,0.006842,0.289393,0.011553,-0.004013,0.009294,0.3853,-1.8805,-0.8200,-0.1798,-0.1939,0.0888,,0.0118,-0.27866,-2.68765,3.54522,-0.34836,-0.08424,-0.01587,0.158083,0.417740,0.694849,0.191329,0.973293,0.123152,0.030473
1.1662,1783066404.8783,-2.250757,-1.676845,1.220582,-1.337242,-1.510582,2.860467,0.00000,0.00000,0.22972,0.00000,0.00000,0.00000,0.0000,-2.250794,-1.676707,1.212032,-1.337649,-1.510423,2.859753,-2.250809,-1.676441,1.199550,-1.337888,-1.510316,2.859270,0.000000,-0.004296,0.268935,0.003696,-0.002144,0.010032,0.4093,-2.2564,-1.4256,-0.2032,-0.1879,0.0756,,0.0118,-0.77507,-1.92858,3.19497,-0.37603,-0.10594,-0.04670,0.158281,0.417976,0.693509,0.191438,0.973454,0.121862,0.029821
1.1762,1783066404.8883,-2.250757,-1.676845,1.220582,-1.337242,-1.510582,2.860467,0.00000,0.00000,0.22972,0.00000,0.00000,0.00000,0.0000,-2.250793,-1.676717,1.214012,-1.337624,-1.510432,2.859795,-2.250828,-1.676429,1.202154,-1.337791,-1.510313,2.859342,0.001210,-0.000000,0.249892,0.006435,-0.001640,0.010012,0.3553,-2.3356,-1.5775,-0.2494,-0.1987,0.1091,,0.0118,0.37472,-3.38121,4.27702,-0.33311,-0.08916,-0.05274,0.158465,0.418189,0.692268,0.191555,0.973598,0.120673,0.029189
1.1862,1783066404.8983,-2.250757,-1.676845,1.220582,-1.337242,-1.510582,2.860467,0.00000,0.00000,0.22972,0.00000,0.00000,0.00000,0.0000,-2.250790,-1.676730,1.216131,-1.337589,-1.510445,2.859853,-2.250812,-1.676422,1.204474,-1.337807,-1.510356,2.859378,0.000424,-0.000343,0.231366,0.003697,-0.002006,0.008898,0.4163,-2.0088,-1.0129,-0.1792,-0.1786,0.0979,,0.0118,-0.36149,-2.41961,3.45983,-0.36274,-0.09455,-0.06771,0.158619,0.418384,0.691177,0.191629,0.973725,0.119649,0.028670
1.1963,1783066404.9084,-2.250757,-1.675326,1.229771,-1.337242,-1.510582,2.860467,0.00000,0.04581,0.27719,0.00000,0.00000,0.00000,0.0000,-2.250788,-1.676687,1.218247,-1.337568,-1.510452,2.859890,-2.250819,-1.676453,1.206769,-1.337838,-1.510375,2.859438,0.000267,0.000589,0.232379,0.005548,-0.001912,0.009109,0.3469,-1.7171,-0.7477,-0.1094,-0.1952,0.1143,,0.0118,-0.34724,-1.68823,2.13299,-0.37553,-0.10304,-0.08041,0.158766,0.418558,0.690114,0.191723,0.973842,0.118665,0.028159
1.2062,1783066404.9183,-2.250757,-1.675326,1.229771,-1.337242,-1.510582,2.860467,0.00000,0.04581,0.27719,0.00000,0.00000,0.00000,0.0000,-2.250786,-1.676559,1.221960,-1.337539,-1.510463,2.859940,-2.250819,-1.676529,1.209031,-1.337716,-1.510388,2.859483,0.000060,-0.006210,0.219234,0.004105,-0.001421,0.009406,0.4356,-1.8258,-1.0817,-0.1865,-0.1882,0.0996,,0.0118,0.03671,-3.18842,2.71367,-0.35370,-0.11448,-0.08961,0.158885,0.418701,0.689066,0.191806,0.973964,0.117649,0.027628
1.2164,1783066404.9285,-2.250757,-1.675326,1.229771,-1.337242,-1.510582,2.860467,0.00000,0.04581,0.27719,0.00000,0.00000,0.00000,0.0000,-2.250784,-1.676484,1.223737,-1.337521,-1.510470,2.859971,-2.250789,-1.676565,1.211172,-1.337679,-1.510408,2.859503,0.000899,0.000549,0.223702,0.006252,-0.001259,0.009439,0.2886,-1.3488,-0.6554,-0.1439,-0.1969,0.1274,,0.0118,0.15364,-3.05731,2.92957,-0.33240,-0.08447,-0.10224,0.158999,0.418859,0.688070,0.191859,0.974081,0.116704,0.027139
1.2262,1783066404.9384,-2.250757,-1.675311,1.238975,-1.337242,-1.510582,2.860467,0.00000,0.00045,0.27376,0.00000,0.00000,0.00000,0.0000,-2.250782,-1.676384,1.226768,-1.337497,-1.510479,2.860015,-2.250789,-1.676577,1.213405,-1.337726,-1.510404,2.859575,0.000120,-0.002301,0.220389,0.001449,-0.001343,0.009449,0.4261,-1.6280,-0.5537,-0.1154,-0.1979,0.0969,,0.0118,0.09035,-1.31375,0.81336,-0.41939,-0.09387,-0.11345,0.159140,0.419034,0.687028,0.191951,0.974191,0.115751,0.026630
1.2362,1783066404.9483,-2.250757,-1.675311,1.238975,-1.337242,-1.510582,2.860467,0.00000,0.00045,0.27376,0.00000,0.00000,0.00000,0.0000,-2.250781,-1.676323,1.229555,-1.337481,-1.510484,2.860041,-2.250807,-1.676565,1.215685,-1.337579,-1.510440,2.859666,0.000141,0.005853,0.234775,0.007219,-0.001925,0.008092,0.3011,-1.3777,-0.4898,-0.1759,-0.1941,0.1109,,0.0118,0.11061,-3.59970,2.39880,-0.33360,-0.10222,-0.12280,0.159292,0.419203,0.685931,0.192071,0.974309,0.114672,0.026078
