t_rel_s,x,y,z,qx,qy,qz,qw
23.8692,0.346080,0.482984,0.620765,0.343282,0.906435,0.188262,0.158399
23.8792,0.345139,0.483543,0.620167,0.343009,0.906693,0.187953,0.157880
23.8892,0.344140,0.484182,0.619597,0.342590,0.906997,0.187700,0.157348
23.8990,0.343105,0.484829,0.619073,0.342027,0.907346,0.187442,0.156861
23.9093,0.342051,0.485507,0.618602,0.341360,0.907724,0.187236,0.156374
23.9195,0.340940,0.486188,0.618237,0.340589,0.908108,0.187097,0.155992
23.9293,0.339837,0.486850,0.617931,0.339765,0.908499,0.187014,0.155612
23.9393,0.338748,0.487454,0.617684,0.338946,0.908879,0.186927,0.155286
23.9493,0.337651,0.488033,0.617560,0.338091,0.909234,0.186969,0.155020
23.9592,0.336492,0.488571,0.617526,0.337189,0.909590,0.187050,0.154795
23.9693,0.335366,0.489078,0.617513,0.336303,0.909936,0.187150,0.154570
23.9791,0.334266,0.489497,0.617642,0.335450,0.910228,0.187348,0.154463
23.9891,0.333235,0.489891,0.617740,0.334668,0.910510,0.187516,0.154297
23.9992,0.332302,0.490205,0.617891,0.333984,0.910731,0.187727,0.154212
24.0091,0.331475,0.490467,0.618048,0.333396,0.910920,0.187926,0.154128
24.0190,0.330711,0.490665,0.618232,0.332870,0.911079,0.188119,0.154092
24.0292,0.330049,0.490811,0.618425,0.332475,0.911188,0.188325,0.154044
24.0394,0.329425,0.490940,0.618587,0.332110,0.911293,0.188495,0.154004
24.0494,0.328814,0.491041,0.618770,0.331782,0.911378,0.188699,0.153958
24.0592,0.328161,0.491171,0.618884,0.331420,0.911494,0.188828,0.153892
24.0695,0.327487,0.491337,0.618951,0.331029,0.911628,0.188949,0.153796
24.0791,0.326790,0.491524,0.618930,0.330644,0.911785,0.188984,0.153645
24.0892,0.326042,0.491752,0.618856,0.330204,0.911969,0.189008,0.153472
24.0991,0.325247,0.492020,0.618715,0.329728,0.912185,0.188971,0.153259
24.1091,0.324455,0.492298,0.618501,0.329243,0.912420,0.188880,0.153012
24.1192,0.323596,0.492636,0.618200,0.328696,0.912701,0.188718,0.152714
24.1292,0.322755,0.492986,0.617838,0.328115,0.913005,0.188515,0.152395
24.1390,0.321912,0.493357,0.617412,0.327532,0.913322,0.188261,0.152063
24.1492,0.321072,0.493741,0.616950,0.326938,0.913652,0.187977,0.151713
24.1596,0.320200,0.494173,0.616436,0.326278,0.914015,0.187660,0.151334
24.1692,0.319311,0.494601,0.615933,0.325607,0.914385,0.187331,0.150953
24.1792,0.318455,0.495037,0.615422,0.324944,0.914746,0.187025,0.150575
24.1891,0.317371,0.495528,0.615010,0.324081,0.915153,0.186787,0.150259
24.1992,0.316041,0.496075,0.614660,0.323058,0.915611,0.186634,0.149859
24.2092,0.314627,0.496642,0.614336,0.321958,0.916086,0.186503,0.149490
24.2193,0.312984,0.497233,0.614107,0.320737,0.916583,0.186459,0.149122
24.2291,0.311211,0.497829,0.614012,0.319396,0.917083,0.186564,0.148788
24.2392,0.309289,0.498432,0.613983,0.317989,0.917594,0.186732,0.148444
24.2493,0.307414,0.499003,0.613993,0.316594,0.918090,0.186906,0.148139
24.2593,0.305444,0.499553,0.614084,0.315165,0.918578,0.187143,0.147861
24.2696,0.303621,0.500087,0.614137,0.313805,0.919047,0.187378,0.147544
24.2793,0.301811,0.500569,0.614228,0.312503,0.919486,0.187598,0.147293
24.2895,0.300157,0.501064,0.614224,0.311263,0.919923,0.187756,0.146987
24.2992,0.298584,0.501503,0.614251,0.310114,0.920313,0.187922,0.146758
24.3094,0.297178,0.501933,0.614219,0.309053,0.920691,0.188025,0.146492
24.3191,0.295826,0.502380,0.614126,0.308004,0.921071,0.188073,0.146255
24.3291,0.294573,0.502817,0.613994,0.307054,0.921428,0.188108,0.145960
24.3392,0.293456,0.503253,0.613780,0.306149,0.921789,0.188023,0.145692
24.3491,0.292451,0.503684,0.613516,0.305307,0.922131,0.187921,0.145420
24.3592,0.291399,0.504119,0.613247,0.304462,0.922478,0.187803,0.145149
24.3693,0.290443,0.504544,0.612947,0.303682,0.922810,0.187671,0.144842
24.3794,0.289525,0.504925,0.612649,0.302921,0.923135,0.187500,0.144582
24.3894,0.288535,0.505294,0.612478,0.302140,0.923434,0.187475,0.144341
24.3989,0.287479,0.505640,0.612306,0.301351,0.923739,0.187427,0.144103
24.4092,0.286414,0.505945,0.612202,0.300554,0.924030,0.187440,0.143880
24.4194,0.285177,0.506252,0.612229,0.299691,0.924314,0.187564,0.143699
24.4292,0.283887,0.506568,0.612286,0.298793,0.924600,0.187748,0.143489
24.4391,0.282413,0.506915,0.612399,0.297786,0.924911,0.187972,0.143282
24.4492,0.280875,0.507261,0.612623,0.296732,0.925206,0.188328,0.143098
24.4591,0.279221,0.507702,0.612808,0.295630,0.925522,0.188658,0.142898
24.4692,0.277488,0.508203,0.612968,0.294483,0.925865,0.188998,0.142596
24.4791,0.275722,0.508745,0.613140,0.293364,0.926187,0.189365,0.142322
24.4893,0.273972,0.509304,0.613300,0.292356,0.926479,0.189734,0.142008
24.4991,0.272260,0.509902,0.613410,0.291488,0.926737,0.190084,0.141639
24.5093,0.270664,0.510485,0.613522,0.290803,0.926932,0.190480,0.141236
24.5192,0.269147,0.511055,0.613584,0.290318,0.927071,0.190821,0.140863
24.5293,0.267740,0.511621,0.613651,0.290021,0.927155,0.191190,0.140418
24.5392,0.266472,0.512157,0.613665,0.289904,0.927193,0.191489,0.140004
24.5493,0.265305,0.512634,0.613708,0.289897,0.927189,0.191809,0.139604
24.5593,0.264165,0.513112,0.613755,0.289945,0.927160,0.192148,0.139231
24.5691,0.263160,0.513558,0.613735,0.290025,0.927146,0.192391,0.138821
24.5793,0.262219,0.513953,0.613759,0.290114,0.927112,0.192664,0.138486
24.5893,0.261334,0.514335,0.613760,0.290149,0.927102,0.192893,0.138161
24.5992,0.260489,0.514707,0.613746,0.290114,0.927117,0.193090,0.137860
24.6096,0.259701,0.515043,0.613740,0.290038,0.927145,0.193268,0.137575
24.6194,0.258951,0.515370,0.613711,0.289877,0.927201,0.193404,0.137347
24.6295,0.258205,0.515691,0.613683,0.289655,0.927279,0.193535,0.137107
24.6391,0.257463,0.516004,0.613648,0.289337,0.927390,0.193624,0.136903
24.6493,0.256753,0.516305,0.613593,0.288986,0.927511,0.193710,0.136699
24.6593,0.255958,0.516672,0.613513,0.288502,0.927680,0.193767,0.136498
24.6694,0.255157,0.517057,0.613360,0.287974,0.927883,0.193762,0.136235
24.6793,0.254351,0.517450,0.613183,0.287389,0.928106,0.193733,0.135995
24.6892,0.253466,0.517859,0.613018,0.286703,0.928354,0.193715,0.135772
24.6991,0.252479,0.518316,0.612805,0.285906,0.928653,0.193661,0.135490
24.7094,0.251512,0.518737,0.612581,0.285121,0.928949,0.193595,0.135209
24.7194,0.250456,0.519189,0.612352,0.284254,0.929264,0.193527,0.134962
24.7295,0.249347,0.519629,0.612118,0.283333,0.929606,0.193452,0.134655
24.7392,0.248207,0.520061,0.611881,0.282385,0.929948,0.193381,0.134387
24.7494,0.247084,0.520458,0.611668,0.281489,0.930274,0.193312,0.134104
24.7591,0.245861,0.520866,0.611453,0.280491,0.930631,0.193249,0.133815
24.7693,0.244719,0.521256,0.611193,0.279560,0.930974,0.193154,0.133512
24.7793,0.243552,0.521606,0.611004,0.278631,0.931298,0.193108,0.133261
24.7893,0.242386,0.521962,0.610783,0.277689,0.931632,0.193047,0.132978
24.7995,0.241174,0.522327,0.610500,0.276728,0.931987,0.192905,0.132703
24.8095,0.240016,0.522692,0.610187,0.275802,0.932338,0.192760,0.132372
24.8192,0.238846,0.523061,0.609855,0.274862,0.932689,0.192589,0.132102
24.8294,0.237671,0.523430,0.609473,0.273904,0.933063,0.192351,0.131799
24.8392,0.236541,0.523831,0.608955,0.272964,0.933464,0.191968,0.131468
24.8492,0.235414,0.524221,0.608476,0.272043,0.933843,0.191657,0.131141
24.8593,0.234233,0.524667,0.607918,0.271039,0.934269,0.191226,0.130813
24.8693,0.233076,0.525123,0.607312,0.270063,0.934700,0.190761,0.130428
24.8795,0.231912,0.525577,0.606715,0.269067,0.935128,0.190276,0.130128
24.8893,0.230723,0.526037,0.606146,0.268067,0.935548,0.189831,0.129823
24.8992,0.229515,0.526521,0.605460,0.267057,0.935993,0.189218,0.129591
24.9094,0.228351,0.526994,0.604749,0.266077,0.936439,0.188553,0.129358
24.9190,0.227112,0.527485,0.603991,0.265070,0.936884,0.187797,0.129297
24.9292,0.225905,0.527978,0.603122,0.264086,0.937348,0.186899,0.129249
24.9390,0.224755,0.528440,0.602202,0.263159,0.937791,0.185875,0.129409
24.9493,0.223605,0.528892,0.601239,0.262242,0.938234,0.184768,0.129642
24.9594,0.222394,0.529342,0.600221,0.261273,0.938678,0.183529,0.130141
24.9691,0.221253,0.529767,0.599142,0.260397,0.939113,0.182170,0.130673
24.9791,0.220178,0.530162,0.598108,0.259569,0.939493,0.180853,0.131414
24.9891,0.219010,0.530564,0.597017,0.258778,0.939862,0.179433,0.132276
24.9993,0.217695,0.530990,0.595747,0.257977,0.940259,0.177768,0.133263
25.0093,0.216397,0.531416,0.594392,0.257313,0.940621,0.176004,0.134330
25.0192,0.215054,0.531840,0.593022,0.256757,0.940919,0.174256,0.135583
25.0290,0.213681,0.532267,0.591550,0.256352,0.941207,0.172410,0.136705
25.0391,0.212291,0.532721,0.590053,0.256080,0.941446,0.170588,0.137851
25.0493,0.210910,0.533167,0.588609,0.255916,0.941660,0.168923,0.138736
25.0592,0.209491,0.533621,0.587277,0.255841,0.941819,0.167429,0.139606
25.0691,0.208158,0.534049,0.586035,0.255884,0.941954,0.166102,0.140202
25.0793,0.206893,0.534422,0.584962,0.256022,0.942022,0.164988,0.140803
25.0893,0.205729,0.534795,0.583983,0.256194,0.942078,0.164014,0.141254
25.0991,0.204634,0.535122,0.583160,0.256387,0.942106,0.163194,0.141670
25.1091,0.203647,0.535426,0.582440,0.256569,0.942130,0.162501,0.141973
25.1194,0.202611,0.535747,0.581810,0.256660,0.942157,0.161895,0.142327
25.1292,0.201621,0.536057,0.581252,0.256660,0.942212,0.161383,0.142544
25.1392,0.200663,0.536361,0.580751,0.256591,0.942272,0.160909,0.142805
25.1494,0.199646,0.536676,0.580325,0.256358,0.942367,0.160545,0.143003
25.1592,0.198516,0.537001,0.579956,0.255907,0.942515,0.160199,0.143227
25.1693,0.197359,0.537343,0.579617,0.255348,0.942699,0.159934,0.143309
25.1793,0.196184,0.537649,0.579398,0.254688,0.942879,0.159772,0.143477
25.1894,0.194878,0.537989,0.579236,0.253850,0.943106,0.159689,0.143563
25.1993,0.193454,0.538372,0.579091,0.252844,0.943381,0.159642,0.143588
25.2095,0.192034,0.538747,0.578952,0.251822,0.943663,0.159588,0.143591
25.2193,0.190521,0.539119,0.578875,0.250716,0.943941,0.159618,0.143661
25.2290,0.188968,0.539503,0.578826,0.249524,0.944250,0.159673,0.143644
25.2392,0.187428,0.539885,0.578741,0.248329,0.944559,0.159636,0.143725
25.2493,0.185881,0.540275,0.578639,0.247102,0.944883,0.159596,0.143759
25.2591,0.184294,0.540660,0.578510,0.245850,0.945203,0.159532,0.143868
25.2693,0.182776,0.541049,0.578327,0.244625,0.945543,0.159405,0.143863
25.2794,0.181312,0.541407,0.578108,0.243451,0.945860,0.159240,0.143954
25.2894,0.179915,0.541760,0.577845,0.242299,0.946188,0.159050,0.143954
25.2993,0.178615,0.542087,0.577488,0.241223,0.946506,0.158763,0.143987
25.3094,0.177420,0.542373,0.577105,0.240223,0.946815,0.158434,0.143991
25.3191,0.176322,0.542638,0.576640,0.239288,0.947114,0.158013,0.144040
25.3291,0.175353,0.542875,0.576150,0.238468,0.947393,0.157570,0.144052
25.3390,0.174544,0.543052,0.575655,0.237782,0.947632,0.157097,0.144134
25.3493,0.173864,0.543213,0.575154,0.237211,0.947841,0.156612,0.144228
25.3592,0.173279,0.543337,0.574674,0.236698,0.948026,0.156122,0.144382
25.3692,0.172850,0.543440,0.574170,0.236331,0.948191,0.155590,0.144476
25.3790,0.172518,0.543517,0.573766,0.236036,0.948311,0.155156,0.144639
25.3894,0.172219,0.543574,0.573375,0.235788,0.948423,0.154751,0.144743
25.3993,0.171938,0.543622,0.572983,0.235557,0.948537,0.154348,0.144803
25.4092,0.171700,0.543666,0.572585,0.235334,0.948651,0.153927,0.144865
25.4193,0.171400,0.543730,0.572108,0.235078,0.948787,0.153472,0.144875
25.4292,0.171007,0.543814,0.571529,0.234726,0.948970,0.152934,0.144815
25.4394,0.170516,0.543919,0.570830,0.234284,0.949196,0.152301,0.144712
25.4495,0.169969,0.544063,0.569982,0.233768,0.949468,0.151545,0.144560
25.4593,0.169298,0.544224,0.568979,0.233167,0.949783,0.150680,0.144362
25.4694,0.168543,0.544425,0.567814,0.232441,0.950166,0.149664,0.144068
25.4791,0.167735,0.544635,0.566595,0.231711,0.950548,0.148607,0.143820
25.4894,0.166868,0.544851,0.565285,0.230896,0.950970,0.147479,0.143499
25.4992,0.165961,0.545085,0.563972,0.230040,0.951390,0.146336,0.143266
25.5094,0.165076,0.545308,0.562617,0.229226,0.951811,0.145148,0.142983
25.5194,0.164181,0.545517,0.561257,0.228385,0.952223,0.143955,0.142791
25.5291,0.163287,0.545714,0.559927,0.227551,0.952632,0.142778,0.142574
25.5391,0.162476,0.545896,0.558616,0.226797,0.953009,0.141599,0.142428
25.5492,0.161719,0.546054,0.557321,0.226089,0.953375,0.140443,0.142254
25.5590,0.160954,0.546196,0.556049,0.225374,0.953733,0.139291,0.142117
25.5695,0.160269,0.546321,0.554784,0.224728,0.954080,0.138150,0.141930
25.5792,0.159641,0.546417,0.553667,0.224139,0.954384,0.137136,0.141797
25.5894,0.159073,0.546515,0.552535,0.223583,0.954683,0.136111,0.141649
25.5996,0.158483,0.546593,0.551461,0.223049,0.954967,0.135145,0.141502
25.6095,0.157971,0.546673,0.550431,0.222557,0.955240,0.134220,0.141311
25.6191,0.157446,0.546753,0.549448,0.222077,0.955498,0.133351,0.141152
25.6295,0.156928,0.546834,0.548477,0.221588,0.955760,0.132487,0.140954
25.6391,0.156381,0.546918,0.547580,0.221081,0.956013,0.131702,0.140770
25.6492,0.155816,0.547014,0.546713,0.220557,0.956271,0.130960,0.140537
25.6593,0.155207,0.547123,0.545822,0.219999,0.956532,0.130217,0.140322
25.6693,0.154570,0.547236,0.544947,0.219419,0.956809,0.129476,0.140030
25.6793,0.153924,0.547352,0.544105,0.218812,0.957076,0.128774,0.139797
25.6892,0.153266,0.547483,0.543241,0.218197,0.957353,0.128060,0.139520
25.6991,0.152608,0.547619,0.542375,0.217598,0.957622,0.127338,0.139268
25.7095,0.151941,0.547755,0.541535,0.216972,0.957899,0.126645,0.138975
25.7193,0.151297,0.547904,0.540695,0.216368,0.958159,0.125945,0.138762
25.7294,0.150620,0.548070,0.539825,0.215732,0.958439,0.125225,0.138467
25.7394,0.149956,0.548239,0.538980,0.215096,0.958702,0.124558,0.138236
25.7492,0.149300,0.548396,0.538193,0.214475,0.958962,0.123904,0.137986
25.7591,0.148640,0.548566,0.537388,0.213856,0.959213,0.123275,0.137763
25.7691,0.147967,0.548736,0.536634,0.213220,0.959467,0.122686,0.137507
25.7793,0.147345,0.548885,0.535924,0.212645,0.959695,0.122125,0.137306
25.7892,0.146641,0.549052,0.535240,0.211989,0.959933,0.121626,0.137098
25.7993,0.145825,0.549254,0.534470,0.211238,0.960209,0.121038,0.136848
25.8093,0.145006,0.549443,0.533696,0.210485,0.960484,0.120454,0.136589
25.8194,0.144114,0.549650,0.532931,0.209650,0.960773,0.119885,0.136347
25.8295,0.143206,0.549846,0.532133,0.208824,0.961067,0.119277,0.136074
25.8391,0.142274,0.550073,0.531286,0.207962,0.961371,0.118639,0.135802
25.8492,0.141377,0.550279,0.530512,0.207151,0.961657,0.118054,0.135529
25.8594,0.140500,0.550504,0.529740,0.206320,0.961938,0.117487,0.135289
25.8693,0.139663,0.550692,0.529040,0.205560,0.962203,0.116959,0.135022
25.8794,0.138909,0.550875,0.528398,0.204868,0.962436,0.116494,0.134817
25.8895,0.138189,0.551040,0.527814,0.204215,0.962656,0.116061,0.134610
25.8991,0.137534,0.551214,0.527284,0.203590,0.962856,0.115693,0.134440
25.9095,0.136954,0.551396,0.526713,0.203033,0.963046,0.115277,0.134280
25.9197,0.136423,0.551567,0.526182,0.202514,0.963223,0.114907,0.134113
25.9290,0.135966,0.551728,0.525618,0.202077,0.963388,0.114490,0.133945
25.9394,0.135589,0.551877,0.525077,0.201686,0.963537,0.114081,0.133810
25.9492,0.135258,0.552031,0.524511,0.201332,0.963684,0.113656,0.133646
25.9590,0.135002,0.552167,0.523913,0.201045,0.963817,0.113190,0.133512
25.9691,0.134806,0.552282,0.523313,0.200812,0.963944,0.112703,0.133358
25.9791,0.134639,0.552386,0.522747,0.200614,0.964056,0.112257,0.133224
25.9891,0.134513,0.552487,0.522198,0.200434,0.964162,0.111810,0.133103
25.9994,0.134449,0.552584,0.521626,0.200310,0.964257,0.111339,0.132995
26.0093,0.134386,0.552663,0.521139,0.200200,0.964343,0.110927,0.132879
26.0191,0.134339,0.552744,0.520660,0.200104,0.964424,0.110537,0.132767
26.0291,0.134331,0.552811,0.520235,0.200050,0.964491,0.110156,0.132678
26.0391,0.134285,0.552903,0.519819,0.199946,0.964562,0.109816,0.132596
26.0494,0.134236,0.552986,0.519455,0.199854,0.964627,0.109518,0.132513
26.0592,0.134184,0.553077,0.519121,0.199740,0.964692,0.109247,0.132436
26.0693,0.134136,0.553169,0.518811,0.199665,0.964747,0.108996,0.132354
26.0795,0.134086,0.553247,0.518538,0.199582,0.964796,0.108772,0.132302
26.0891,0.134013,0.553337,0.518305,0.199468,0.964846,0.108617,0.132240
26.0993,0.133929,0.553441,0.518083,0.199354,0.964892,0.108467,0.132197
26.1092,0.133808,0.553526,0.517906,0.199224,0.964935,0.108357,0.132167
26.1193,0.133617,0.553624,0.517769,0.199031,0.964986,0.108302,0.132135
26.1292,0.133388,0.553744,0.517646,0.198814,0.965040,0.108278,0.132085
26.1393,0.133062,0.553871,0.517548,0.198501,0.965110,0.108282,0.132041
26.1493,0.132670,0.554037,0.517460,0.198125,0.965190,0.108316,0.131998
26.1592,0.132141,0.554220,0.517420,0.197661,0.965277,0.108427,0.131964
26.1691,0.131535,0.554424,0.517377,0.197107,0.965386,0.108536,0.131901
26.1794,0.130870,0.554649,0.517321,0.196507,0.965507,0.108655,0.131817
26.1892,0.130137,0.554894,0.517256,0.195849,0.965638,0.108791,0.131723
26.1991,0.129303,0.555190,0.517105,0.195086,0.965802,0.108861,0.131596
26.2091,0.128488,0.555487,0.516932,0.194325,0.965969,0.108910,0.131451
26.2192,0.127653,0.555804,0.516702,0.193562,0.966139,0.108912,0.131330
26.2291,0.126832,0.556142,0.516406,0.192773,0.966328,0.108865,0.131140
26.2396,0.126012,0.556505,0.516074,0.191995,0.966510,0.108809,0.130985
26.2494,0.125255,0.556897,0.515633,0.191236,0.966703,0.108626,0.130819
26.2591,0.124571,0.557313,0.515155,0.190526,0.966886,0.108458,0.130644
26.2695,0.123900,0.557719,0.514639,0.189843,0.967077,0.108208,0.130434
26.2792,0.123343,0.558153,0.514004,0.189215,0.967262,0.107850,0.130271
26.2891,0.122871,0.558631,0.513263,0.188626,0.967459,0.107384,0.130047
26.2991,0.122492,0.559150,0.512390,0.188098,0.967655,0.106806,0.129828
26.3091,0.122219,0.559689,0.511367,0.187631,0.967865,0.106042,0.129568
26.3190,0.122049,0.560313,0.510170,0.187199,0.968084,0.105133,0.129295
26.3293,0.121944,0.560977,0.508837,0.186810,0.968314,0.104077,0.128992
26.3394,0.121928,0.561705,0.507365,0.186451,0.968550,0.102909,0.128674
26.3491,0.121951,0.562414,0.505874,0.186126,0.968784,0.101695,0.128343
26.3592,0.121994,0.563203,0.504220,0.185771,0.969043,0.100355,0.127963
26.3690,0.122056,0.563941,0.502627,0.185472,0.969281,0.099064,0.127595
26.3791,0.122115,0.564675,0.501054,0.185167,0.969511,0.097817,0.127256
26.3893,0.122129,0.565344,0.499622,0.184862,0.969728,0.096661,0.126925
26.3993,0.122109,0.566003,0.498241,0.184524,0.969942,0.095609,0.126576
26.4091,0.122067,0.566587,0.496978,0.184224,0.970138,0.094601,0.126271
26.4191,0.122019,0.567156,0.495827,0.183901,0.970319,0.093725,0.126008
26.4294,0.121938,0.567707,0.494711,0.183600,0.970497,0.092866,0.125705
26.4393,0.121872,0.568241,0.493671,0.183289,0.970664,0.092069,0.125461
26.4490,0.121814,0.568765,0.492643,0.182994,0.970826,0.091268,0.125218
26.4592,0.121793,0.569336,0.491558,0.182731,0.970991,0.090419,0.124943
26.4693,0.121787,0.569897,0.490525,0.182464,0.971151,0.089612,0.124667
26.4793,0.121816,0.570485,0.489466,0.182231,0.971305,0.088780,0.124402
26.4892,0.121903,0.571112,0.488369,0.182005,0.971461,0.087919,0.124126
26.4994,0.121982,0.571761,0.487266,0.181805,0.971611,0.087083,0.123841
26.5090,0.122081,0.572416,0.486148,0.181592,0.971764,0.086230,0.123548
26.5191,0.122233,0.573115,0.484951,0.181399,0.971916,0.085321,0.123266
26.5291,0.122369,0.573826,0.483760,0.181199,0.972067,0.084437,0.122979
26.5391,0.122543,0.574555,0.482569,0.181024,0.972207,0.083589,0.122702
26.5489,0.122709,0.575276,0.481365,0.180844,0.972349,0.082736,0.122423
26.5593,0.122894,0.576046,0.480128,0.180665,0.972488,0.081896,0.122145
26.5691,0.123112,0.576764,0.479007,0.180550,0.972599,0.081178,0.121913
26.5791,0.123302,0.577484,0.477902,0.180408,0.972714,0.080516,0.121649
26.5892,0.123532,0.578194,0.476830,0.180294,0.972812,0.079890,0.121446
26.5991,0.123762,0.578940,0.475781,0.180187,0.972906,0.079369,0.121192
26.6094,0.124004,0.579657,0.474816,0.180120,0.972977,0.078939,0.121000
26.6194,0.124295,0.580419,0.473753,0.180093,0.973051,0.078451,0.120764
